Term	Index	Ancestors
GO:0042603	1774	0 1 172 822
GO:0120239	1775	0 1 172 822
GO:0044084	1776	0 1 208 833
GO:0044221	1777	0 1 208 833
GO:0020004	1778	0 1 208 833
GO:0044156	1779	0 1 208 833
GO:0033646	1780	0 1 208 833
GO:0044155	1781	0 1 208 833
GO:0035792	1782	0 1 208 833
GO:0043665	1783	0 1 208 833
GO:0039713	1784	0 1 208 833
GO:0044231	1785	0 1 208 833
GO:0033644	1786	0 1 208 833
GO:0020005	1787	0 1 208 833
GO:0044385	1788	0 1 208 833
GO:0043656	1789	0 1 208 833
GO:0044158	1790	0 1 208 833
GO:0044228	1791	0 1 208 833
GO:0044157	1792	0 1 208 833
GO:0044538	1793	0 1 208 833
GO:0140593	1794	0 1 208 833
GO:0140220	1795	0 1 208 833
GO:0044230	1796	0 1 208 833
GO:0044229	1797	0 1 208 833
GO:0043664	1798	0 1 208 833
GO:0020006	1799	0 1 208 833
GO:1990040	1800	0 1 218 839
GO:0097618	1801	0 1 227 842
GO:0098591	1802	0 1 228 844
GO:0098567	1803	0 1 228 844
GO:0009898	1804	0 1 228 845
GO:0098548	1805	0 1 228 845
GO:0098574	1806	0 1 228 845
GO:0098539	1807	0 1 228 845
GO:0098554	1808	0 1 228 845
GO:0032473	1809	0 1 228 845
GO:0010009	1810	0 1 228 845
GO:0098575	1811	0 1 228 851
GO:0098538	1812	0 1 228 851
GO:0098565	1813	0 1 228 851
GO:0098547	1814	0 1 228 851
GO:0098553	1815	0 1 228 851
GO:0099617	1816	0 1 228 851
GO:0098568	1817	0 1 228 852
GO:0042644	1818	0 1 7 231 725 726 854 1703
GO:0042647	1819	0 1 7 231 725 726 854 1703
GO:1990623	1820	0 1 233 253 856
GO:0044305	1821	0 1 233 253 856
GO:0044316	1822	0 1 233 253 856
GO:0099096	1823	0 1 233 253 856
GO:0070648	1824	0 1 234 857
GO:0098859	1825	0 1 234 857
GO:0090732	1826	0 1 234 860
GO:0045203	1827	0 1 245 866 867
GO:0036405	1828	0 1 245 866 869
GO:0031246	1829	0 1 245 866
GO:0031243	1830	0 1 245 866
GO:0036418	1831	0 1 245 866
GO:0031361	1832	0 1 245 867 872
GO:0031301	1833	0 1 245 867 868
GO:0089717	1834	0 1 245 867
GO:0005887	1835	0 1 245 867 870
GO:0097634	1836	0 1 245 867 871
GO:0098573	1837	0 1 245 868
GO:0097630	1838	0 1 245 868
GO:0031227	1839	0 1 245 868
GO:0031310	1840	0 1 245 868
GO:0098563	1841	0 1 245 868
GO:0031229	1842	0 1 245 868
GO:0031308	1843	0 1 245 868
GO:0098952	1844	0 1 245 868
GO:1990695	1845	0 1 245 868
GO:0031302	1846	0 1 245 868
GO:0031228	1847	0 1 245 868
GO:0098956	1848	0 1 245 868
GO:0031231	1849	0 1 245 868
GO:1990673	1850	0 1 245 868
GO:1990694	1851	0 1 245 868
GO:1990693	1852	0 1 245 868
GO:0031350	1853	0 1 245 868
GO:0098993	1854	0 1 245 868 869 1841
GO:0099036	1855	0 1 245 868 869 1848 3008
GO:0099034	1856	0 1 245 868 869 1846 3006
GO:0099037	1857	0 1 245 868 869 1846 3007
GO:0099035	1858	0 1 245 868 869 1844
GO:0046658	1859	0 1 245 869 870
GO:1990873	1860	0 1 245 870
GO:0031233	1861	0 1 245 870
GO:0099240	1862	0 1 245 870
GO:0031235	1863	0 1 245 870
GO:0005802	1864	0 1 252 873
GO:0005795	1865	0 1 252 873
GO:0031985	1866	0 1 252 873
GO:0009534	1867	0 1 10 252 736 875
GO:0042649	1868	0 1 10 252 736 875
GO:0009843	1869	0 1 10 252 736 875
GO:0071781	1870	0 1 252 876
GO:0014802	1871	0 1 252 876
GO:0071782	1872	0 1 252 876
GO:0097467	1873	0 1 253 877
GO:1990795	1874	0 1 253 877
GO:1990026	1875	0 1 253 877
GO:0061175	1876	0 1 253 877
GO:0150086	1877	0 1 253 877
GO:1990024	1878	0 1 253 877
GO:0061174	1879	0 1 253 877
GO:1990796	1880	0 1 253 877
GO:1990027	1881	0 1 253 877
GO:1990025	1882	0 1 253 877
GO:0120327	1883	0 1 256 882
GO:0070451	1884	0 1 256 882
GO:0098854	1885	0 1 256 882
GO:0001726	1886	0 1 256 882
GO:0032059	1887	0 1 256 882
GO:0097386	1888	0 1 256 882
GO:1990905	1889	0 1 256 882
GO:0070685	1890	0 1 256 882
GO:0016028	1891	0 1 256 882
GO:0030027	1892	0 1 256 882
GO:0090406	1893	0 1 256 882
GO:0098846	1894	0 1 256 882
GO:0044393	1895	0 1 256 882
GO:0001931	1896	0 1 256 882
GO:0036194	1897	0 1 256 882
GO:0043005	1898	0 1 256 882
GO:0098858	1899	0 1 256 882
GO:0031143	1900	0 1 256 882
GO:0005937	1901	0 1 256 882
GO:0035618	1902	0 1 256 882
GO:0097511	1903	0 1 256 882
GO:0035230	1904	0 1 256 882
GO:0044096	1905	0 1 256 883
GO:0140621	1906	0 1 256 883
GO:0098774	1907	0 1 256 883
GO:0090396	1908	0 1 256 884
GO:0090397	1909	0 1 256 884
GO:0090705	1910	0 1 256 884
GO:0055040	1911	0 1 7 256 726 885
GO:0085041	1912	0 1 256 887
GO:0031965	1913	0 1 309 897
GO:0032588	1914	0 1 309 897
GO:0033016	1915	0 1 309 897
GO:0098588	1916	0 1 309 897
GO:0005789	1917	0 1 309 897
GO:0012506	1918	0 1 309 897
GO:0110146	1919	0 1 309 897
GO:0042170	1920	0 1 309 897
GO:0019866	1921	0 1 309 897
GO:0031966	1922	0 1 309 897
GO:1990578	1923	0 1 309 897
GO:0097381	1924	0 1 309 897
GO:0032580	1925	0 1 309 897
GO:0042651	1926	0 1 309 900
GO:0042717	1927	0 1 309 900
GO:0001533	1928	0 1 309 901
GO:0097524	1929	0 1 309 901
GO:0042383	1930	0 1 309 901
GO:0009279	1931	0 1 309 908
GO:0043594	1932	0 1 309 908
GO:0031968	1933	0 1 309 897 908 1916
GO:0016327	1934	0 1 309 910
GO:0009925	1935	0 1 309 910
GO:1990913	1936	0 1 309 910
GO:0120003	1937	0 1 309 910
GO:0120267	1938	0 1 309 910
GO:0031253	1939	0 1 309 910
GO:0110070	1940	0 1 309 910
GO:0031520	1941	0 1 309 910
GO:0032154	1942	0 1 309 910
GO:0044853	1943	0 1 309 910 911 1952
GO:0005905	1944	0 1 309 910
GO:0099400	1945	0 1 309 910 911
GO:0016324	1946	0 1 309 910
GO:0097060	1947	0 1 309 910
GO:0016323	1948	0 1 309 910
GO:1990075	1949	0 1 309 910
GO:0060342	1950	0 1 309 910
GO:0031676	1951	0 1 309 900 910 1926 1927
GO:0045121	1952	0 1 309 911
GO:0099401	1953	0 1 309 911
GO:0031594	1954	0 1 310 912
GO:0060077	1955	0 1 310 912
GO:0098692	1956	0 1 310 912
GO:0098691	1957	0 1 310 912
GO:0140240	1958	0 1 310 912
GO:0099192	1959	0 1 310 912
GO:0097470	1960	0 1 310 912
GO:0098982	1961	0 1 310 912
GO:0098978	1962	0 1 310 912
GO:0098981	1963	0 1 310 912
GO:0098979	1964	0 1 310 912
GO:0099154	1965	0 1 310 912
GO:0098984	1966	0 1 310 912
GO:0098685	1967	0 1 310 912
GO:0098690	1968	0 1 310 912
GO:0060076	1969	0 1 310 912
GO:0005911	1970	0 1 310 914
GO:0030055	1971	0 1 310 914
GO:0120119	1972	0 1 310 914
GO:0097464	1973	0 1 256 311 882 915 1898 3048
GO:1902675	1974	0 1 328 928
GO:1902678	1975	0 1 328 928
GO:1902673	1976	0 1 328 928
GO:1902676	1977	0 1 328 928
GO:1902677	1978	0 1 328 928
GO:1902672	1979	0 1 328 928
GO:1902636	1980	0 1 328 928
GO:1902674	1981	0 1 328 928
GO:1902671	1982	0 1 328 928
GO:0035974	1983	0 1 328 931
GO:0044732	1984	0 1 328 931
GO:0031616	1985	0 1 328 932
GO:0061916	1986	0 1 332 934
GO:0061917	1987	0 1 332 934
GO:0035324	1988	0 1 362 953
GO:0035323	1989	0 1 362 953
GO:0035449	1990	0 1 388 955 957 2001
GO:0036420	1991	0 1 388 956
GO:0031245	1992	0 1 388 956
GO:0031242	1993	0 1 388 956
GO:0097632	1994	0 1 388 957
GO:0097629	1995	0 1 388 957
GO:0098850	1996	0 1 388 957
GO:0098922	1997	0 1 388 957
GO:0031315	1998	0 1 388 957
GO:0031313	1999	0 1 388 957
GO:0098929	2000	0 1 388 957
GO:0035452	2001	0 1 388 957
GO:0031314	2002	0 1 388 957
GO:0000306	2003	0 1 388 957
GO:0005780	2004	0 1 388 957
GO:0031316	2005	0 1 388 957
GO:0042406	2006	0 1 388 957
GO:0090498	2007	0 1 388 957
GO:0031234	2008	0 1 388 958
GO:0099243	2009	0 1 388 958
GO:0031232	2010	0 1 388 958
GO:0070013	2011	0 1 392 960
GO:0120203	2012	0 1 392 960
GO:0034591	2013	0 1 392 960
GO:0031983	2014	0 1 392 960
GO:0032117	2015	0 1 7 396 725 726 962 1703
GO:0097165	2016	0 1 7 396 725 726 963 1703
GO:0036464	2017	0 1 7 396 725 726 963 1703
GO:0098645	2018	0 1 396 965 966
GO:0099512	2019	0 1 396 965
GO:0098643	2020	0 1 396 965 966 2019
GO:0098648	2021	0 1 396 966
GO:1904511	2022	0 1 400 970
GO:0062194	2023	0 1 400 972
GO:0000936	2024	0 1 416 973
GO:0051077	2025	0 1 416 973
GO:0000937	2026	0 1 416 975
GO:0001739	2027	0 1 418 977
GO:1990342	2028	0 1 418 977
GO:0140720	2029	0 1 418 977
GO:0005725	2030	0 1 418 977
GO:0033553	2031	0 1 418 977
GO:0031934	2032	0 1 418 977
GO:0005721	2033	0 1 418 977
GO:0035985	2034	0 1 418 977
GO:1990343	2035	0 1 418 977
GO:1990203	2036	0 2 444 548 993 1410
GO:0061993	2037	0 2 444 548 993
GO:1990281	2038	0 2 444 548 993
GO:1903113	2039	0 2 444 548 993
GO:0045275	2040	0 2 444 531 548 993 1094 1113 1475
GO:0033573	2041	0 2 444 531 548 993 1094 1410 2197
GO:1990195	2042	0 2 444 548 993
GO:1990207	2043	0 2 444 548 993 1410
GO:0034702	2044	0 2 444 548 993
GO:0062155	2045	0 2 444 548 993
GO:0009319	2046	0 2 444 531 548 993 1094 1113
GO:1990662	2047	0 2 444 548 993
GO:1903103	2048	0 2 444 548 993
GO:1902509	2049	0 2 444 548 993
GO:0061841	2050	0 2 444 531 548 993 1094 2197
GO:0098533	2051	0 2 444 548 993
GO:1903114	2052	0 2 444 548 993
GO:0045271	2053	0 2 444 531 548 993 1094 1452 1475
GO:1990530	2054	0 2 444 997
GO:1990971	2055	0 2 448 1001
GO:0090733	2056	0 2 448 1001
GO:1990972	2057	0 2 448 1001
GO:0140366	2058	0 2 448 1002
GO:1990724	2059	0 2 448 1002
GO:0034687	2060	0 2 448 491 548 1003 1050 1410
GO:0034684	2061	0 2 448 491 548 1003 1050 1410
GO:0034676	2062	0 2 448 491 548 1003 1050 1410
GO:0034686	2063	0 2 448 491 548 1003 1050 1410
GO:0034688	2064	0 2 448 491 548 1003 1050 1410
GO:0034668	2065	0 2 448 491 548 1003 1050 1410
GO:0070442	2066	0 2 448 491 548 1003 1050 1410
GO:0034675	2067	0 2 448 491 548 1003 1050 1410
GO:0034677	2068	0 2 448 491 548 1003 1050 1410
GO:0034674	2069	0 2 448 491 548 1003 1050 1410
GO:0034678	2070	0 2 448 491 548 1003 1050 1410
GO:0034681	2071	0 2 448 491 548 1003 1050 1410
GO:0034667	2072	0 2 448 491 548 1003 1050 1410
GO:0034690	2073	0 2 448 491 548 1003 1050 1410
GO:0034665	2074	0 2 448 491 548 1003 1050 1410
GO:0034680	2075	0 2 448 491 548 1003 1050 1410
GO:0034685	2076	0 2 448 491 548 1003 1050 1410
GO:0034682	2077	0 2 448 491 548 1003 1050 1410
GO:0034683	2078	0 2 448 491 548 1003 1050 1410
GO:0034691	2079	0 2 448 491 548 1003 1050 1410
GO:0034666	2080	0 2 448 491 548 1003 1050 1410
GO:0034669	2081	0 2 448 491 548 1003 1050 1410
GO:0034679	2082	0 2 448 491 548 1003 1050 1410
GO:0034689	2083	0 2 448 491 548 1003 1050 1410
GO:0071755	2084	0 2 460 491 548 1009 1017 1050 1410
GO:0071754	2085	0 2 460 1009 1011
GO:0071743	2086	0 2 460 1011 1016
GO:0071746	2087	0 2 460 1011 1013
GO:0071736	2088	0 2 460 1011 1014
GO:0071739	2089	0 2 460 1011 1018
GO:0071747	2090	0 2 460 491 548 1013 1017 1050 1410
GO:0071737	2091	0 2 460 491 548 1014 1017 1050 1410
GO:0071744	2092	0 2 460 491 548 1016 1017 1050 1410
GO:0071740	2093	0 2 460 491 548 1017 1018 1050 1410
GO:0071741	2094	0 2 460 1018
GO:0043769	2095	0 2 466 485 1019
GO:0043505	2096	0 2 466 485 1021
GO:0140573	2097	0 2 466 485 1021
GO:1990250	2098	0 2 466 1023
GO:0030892	2099	0 2 466 1024
GO:0030893	2100	0 2 466 1024
GO:1990161	2101	0 2 466 531 1027
GO:0009379	2102	0 2 466 531 1027
GO:0017117	2103	0 2 466 531 1027
GO:1990156	2104	0 2 466 531 1027
GO:0097180	2105	0 2 476 1032
GO:1990098	2106	0 2 485 1035
GO:1990099	2107	0 2 485 1035
GO:1990103	2108	0 2 485 1035
GO:1990101	2109	0 2 485 1035
GO:1990102	2110	0 2 485 1035
GO:0036389	2111	0 2 485 1036
GO:0043600	2112	0 2 485 1044
GO:0071162	2113	0 2 485 534 1045
GO:0000811	2114	0 2 485 534 1045
GO:0042101	2115	0 2 491 548 1050 1410
GO:0030526	2116	0 2 491 548 1050 1410
GO:0070110	2117	0 2 491 548 1050 1410
GO:1990712	2118	0 2 491 548 1050 1410
GO:0038140	2119	0 2 491 548 1050 1410
GO:0016516	2120	0 2 491 548 1050 1410
GO:0045323	2121	0 2 491 548 1050 1410
GO:0098878	2122	0 2 491 548 1050 1410
GO:0038144	2123	0 2 491 548 1050 1410
GO:0032002	2124	0 2 491 548 1050 1410
GO:0005892	2125	0 2 444 491 548 993 1050 1410 2044
GO:0097648	2126	0 2 491 548 1050 1410
GO:0005895	2127	0 2 491 548 1050 1410
GO:0045092	2128	0 2 491 548 1050 1410
GO:0035355	2129	0 2 491 548 1050 1410
GO:0005897	2130	0 2 491 548 1050 1410
GO:0038141	2131	0 2 491 548 1050 1410
GO:0070021	2132	0 2 491 531 548 1050 1173 1410 2243 3278 3791
GO:0043384	2133	0 2 491 548 1050 1410
GO:0005893	2134	0 2 491 548 1050 1410
GO:0030876	2135	0 2 491 548 1050 1410
GO:0038142	2136	0 2 491 548 1050 1410
GO:0005894	2137	0 2 491 548 1050 1410
GO:0005896	2138	0 2 491 548 1050 1410
GO:0035631	2139	0 2 491 548 1050 1410
GO:0048179	2140	0 2 491 531 548 1050 1173 1410 2243 3278 3791
GO:0070724	2141	0 2 491 548 1050 1410
GO:0005899	2142	0 2 491 531 548 1050 1173 1410 2243 3278
GO:0038197	2143	0 2 491 548 1050 1410
GO:0038139	2144	0 2 491 548 1050 1410
GO:0038143	2145	0 2 491 548 1050 1410
GO:0005898	2146	0 2 491 548 1050 1410
GO:0072536	2147	0 2 491 548 1050 1410
GO:0042022	2148	0 2 491 548 1050 1410
GO:0005900	2149	0 2 491 548 1050 1410
GO:0030988	2150	0 2 491 548 1050 1410
GO:0035354	2151	0 2 491 548 1050 1410
GO:0034752	2152	0 2 491 564 1051
GO:0098666	2153	0 2 491 1052
GO:1902711	2154	0 2 491 1058
GO:1902712	2155	0 2 491 548 1050 1058 1410 2126 3235
GO:1903767	2156	0 2 491 1061
GO:1990334	2157	0 2 492 1066
GO:1990877	2158	0 2 492 1066
GO:0044775	2159	0 2 492 1067
GO:0005868	2160	0 2 509 531 1077
GO:0005858	2161	0 2 509 531 1077
GO:0016938	2162	0 2 509 1079
GO:0016939	2163	0 2 509 1079
GO:0005873	2164	0 2 509 1079
GO:0005872	2165	0 2 509 1079
GO:0032921	2166	0 2 531 1094
GO:0043020	2167	0 2 531 548 1094 1410
GO:0009339	2168	0 2 531 1094
GO:1990201	2169	0 2 531 1094
GO:1903958	2170	0 2 531 1094
GO:0009322	2171	0 2 531 1094
GO:0009390	2172	0 2 531 1094
GO:0045242	2173	0 2 531 1094 1214
GO:0015050	2174	0 2 531 1094
GO:1990205	2175	0 2 531 1094
GO:1990202	2176	0 2 531 1094
GO:0062151	2177	0 2 531 1094
GO:0005960	2178	0 2 531 1094
GO:0045240	2179	0 2 531 1094 1214
GO:0045254	2180	0 2 531 1094
GO:1902792	2181	0 2 531 1094
GO:0045251	2182	0 2 531 1094
GO:1904852	2183	0 2 531 1094
GO:0009331	2184	0 2 531 1094
GO:1902693	2185	0 2 531 1094
GO:0009325	2186	0 2 531 1094
GO:1902515	2187	0 2 531 1094
GO:0030386	2188	0 2 531 1094
GO:0044679	2189	0 2 531 1094
GO:1990148	2190	0 2 531 1094
GO:0009326	2191	0 2 531 1094
GO:0045281	2192	0 2 531 548 1094 1475
GO:0005971	2193	0 2 531 1094
GO:0030700	2194	0 2 531 1094
GO:0009334	2195	0 2 531 1094
GO:0002197	2196	0 2 531 1094
GO:1905862	2197	0 2 531 1094
GO:0062077	2198	0 2 531 1094
GO:0009321	2199	0 2 531 1094
GO:0044678	2200	0 2 531 1094
GO:1902560	2201	0 2 531 1094
GO:0009324	2202	0 2 531 548 1094 1410
GO:0140690	2203	0 2 531 1094
GO:0009840	2204	0 2 531 1095
GO:0045274	2205	0 2 531 548 1098 1410 1475
GO:1902555	2206	0 2 531 564 1102
GO:1905347	2207	0 2 531 564 1102
GO:0045277	2208	0 2 531 548 1113 1475
GO:0009512	2209	0 2 531 1113
GO:0071685	2210	0 2 531 548 1094 1117 1452
GO:0071017	2211	0 2 531 534 652 1122 1273 2318
GO:0071006	2212	0 2 531 534 652 1122 1273 2319
GO:0062091	2213	0 2 531 1126
GO:0120217	2214	0 2 531 1128
GO:0009340	2215	0 2 531 1128
GO:0090730	2216	0 2 531 564 1102 1138 1173 2206 2243 3278
GO:0000178	2217	0 2 531 1138
GO:0009573	2218	0 2 531 1139
GO:0048494	2219	0 2 531 1139
GO:0071007	2220	0 2 531 534 652 1142 1273 2319
GO:0071018	2221	0 2 531 534 652 1142 1273 2318
GO:0030931	2222	0 2 531 564 1144
GO:0030930	2223	0 2 531 564 1144
GO:0031603	2224	0 2 531 564 1158
GO:0070014	2225	0 2 531 548 1159 1410
GO:0000812	2226	0 2 531 534 1126 1162 1276 2331
GO:0070211	2227	0 2 531 534 1162
GO:0034967	2228	0 2 531 534 1162
GO:0070823	2229	0 2 531 534 1162
GO:0070824	2230	0 2 531 534 1162
GO:0070210	2231	0 2 531 534 1162
GO:1990483	2232	0 2 531 534 1162
GO:0070822	2233	0 2 531 534 1162
GO:1904096	2234	0 2 531 1167
GO:0045253	2235	0 2 531 1167
GO:0008287	2236	0 2 531 1167
GO:1904097	2237	0 2 531 1167
GO:1904144	2238	0 2 531 1167
GO:1990330	2239	0 2 531 1169 1173 2255
GO:1990329	2240	0 2 531 1169 1173 2255
GO:0009380	2241	0 2 531 564 1102 1170 2207
GO:0005969	2242	0 2 531 1173
GO:0061695	2243	0 2 531 1173
GO:1990658	2244	0 2 531 1173
GO:0009329	2245	0 2 531 1173
GO:0009333	2246	0 2 531 1173
GO:0106068	2247	0 2 531 1173
GO:0005836	2248	0 2 531 1173
GO:0000148	2249	0 2 531 548 1173 1410
GO:0140615	2250	0 2 531 1173
GO:0009349	2251	0 2 531 1173
GO:0010330	2252	0 2 531 1173
GO:1904423	2253	0 2 531 1173
GO:0044673	2254	0 2 531 1173
GO:1990228	2255	0 2 531 1173
GO:0070916	2256	0 2 531 1173
GO:0009347	2257	0 2 531 1173
GO:1990302	2258	0 2 531 1173
GO:0032476	2259	0 2 531 1173
GO:0034708	2260	0 2 531 1173
GO:0009382	2261	0 2 531 1173
GO:0045252	2262	0 2 531 1094 1173 1214 2179
GO:1902493	2263	0 2 531 1173
GO:0009348	2264	0 2 531 1173
GO:1990230	2265	0 2 531 1173
GO:0005965	2266	0 2 531 1173
GO:0005948	2267	0 2 531 1173
GO:0005946	2268	0 2 531 1173
GO:0002178	2269	0 2 531 1173
GO:0005968	2270	0 2 531 1173
GO:0044674	2271	0 2 531 1173
GO:0034274	2272	0 2 531 1173
GO:0032284	2273	0 2 531 1174
GO:0032282	2274	0 2 531 1175
GO:0005749	2275	0 2 531 548 620 1094 1184 1470 1475 2192 3245
GO:0045284	2276	0 2 531 548 1184 1410 1475
GO:0034083	2277	0 2 531 1185
GO:0034082	2278	0 2 531 1185
GO:1905286	2279	0 2 531 1187
GO:0005745	2280	0 2 531 548 620 1187 1470
GO:0061672	2281	0 2 531 1187
GO:1905369	2282	0 2 531 1187
GO:0120125	2283	0 2 531 1187
GO:0000124	2284	0 2 531 534 564 1173 1187 1344 1507 2263 2405
GO:0005834	2285	0 2 531 548 1195 1410
GO:1990131	2286	0 2 531 1195
GO:1990232	2287	0 2 531 1199
GO:0010367	2288	0 2 531 1206
GO:0010368	2289	0 2 531 1206
GO:0000333	2290	0 2 531 534 652 1173 1208 2243
GO:0031020	2291	0 2 531 1209
GO:0036396	2292	0 2 531 1173 1209 2260
GO:0045246	2293	0 2 531 1214
GO:0042709	2294	0 2 531 1214
GO:0120259	2295	0 2 534 607 652 1223
GO:0097525	2296	0 2 534 607 652 1223
GO:0005683	2297	0 2 534 607 652 1223
GO:0070312	2298	0 2 534 1235
GO:0000110	2299	0 2 534 1235
GO:0070522	2300	0 2 534 1235
GO:0071942	2301	0 2 534 1235
GO:0000112	2302	0 2 534 1235
GO:0070912	2303	0 2 534 1235
GO:0000111	2304	0 2 534 1235
GO:0070913	2305	0 2 534 1235
GO:0000113	2306	0 2 534 1235
GO:0000446	2307	0 2 534 1256 1284
GO:0000445	2308	0 2 534 1256
GO:0044666	2309	0 2 531 534 1173 1266 2260
GO:0070311	2310	0 2 531 534 1173 1266 2260
GO:0044665	2311	0 2 531 534 1173 1266 2260
GO:0043494	2312	0 2 531 534 564 1173 1266 1324 1537 2260 2727 3433 3820
GO:0035098	2313	0 2 531 534 1173 1266 1306 2260
GO:0048188	2314	0 2 531 534 1173 1266 2260
GO:0071010	2315	0 2 534 652 1273
GO:0071020	2316	0 2 534 652 1273
GO:0071023	2317	0 2 534 652 1273
GO:0005689	2318	0 2 534 652 1273
GO:0005684	2319	0 2 534 652 1273
GO:0044530	2320	0 2 534 652 1273
GO:0071011	2321	0 2 534 652 1273
GO:0071014	2322	0 2 534 652 1273
GO:0140091	2323	0 2 531 534 1126 1276
GO:0140288	2324	0 2 531 534 1126 1276
GO:0071565	2325	0 2 531 534 1126 1276
GO:0016514	2326	0 2 531 534 1126 1276
GO:0031010	2327	0 2 531 534 1126 1276
GO:0016586	2328	0 2 531 534 1126 1276
GO:0071564	2329	0 2 531 534 1126 1276
GO:0035060	2330	0 2 531 534 1126 1276
GO:0097346	2331	0 2 531 534 1126 1276
GO:0110016	2332	0 2 531 534 1126 1276
GO:0090545	2333	0 2 531 534 1126 1276
GO:0140093	2334	0 2 531 534 1126 1276
GO:0140092	2335	0 2 531 534 1126 1276
GO:0000500	2336	0 2 534 581 1277
GO:0005668	2337	0 2 534 581 1277
GO:0070860	2338	0 2 534 581 1277
GO:0070449	2339	0 2 534 1284
GO:0016593	2340	0 2 534 1284
GO:0008024	2341	0 2 531 534 1173 1284 1310 1354 2243 3278 3791 4036
GO:0032044	2342	0 2 534 1284
GO:0032021	2343	0 2 534 1284
GO:0032783	2344	0 2 534 1284
GO:0035101	2345	0 2 534 1284
GO:0071665	2346	0 2 534 1296
GO:0070369	2347	0 2 534 581 1296 1305 2359
GO:0005847	2348	0 2 534 1300
GO:0005848	2349	0 2 534 1300
GO:0070985	2350	0 2 534 581 1305
GO:0035189	2351	0 2 534 581 1305
GO:0071943	2352	0 2 534 581 1305
GO:0000439	2353	0 2 534 581 1305
GO:0097221	2354	0 2 534 581 1305
GO:0005669	2355	0 2 534 581 1305
GO:1990617	2356	0 2 534 581 1305
GO:1990433	2357	0 2 534 581 1305
GO:0016513	2358	0 2 534 581 1305
GO:1990907	2359	0 2 534 581 1305
GO:0032444	2360	0 2 534 581 1305
GO:0070514	2361	0 2 534 581 1305
GO:1990590	2362	0 2 534 581 1305
GO:0005672	2363	0 2 534 581 1305
GO:0062071	2364	0 2 534 581 1305
GO:1990589	2365	0 2 534 581 1305
GO:0005673	2366	0 2 534 581 1305
GO:1990647	2367	0 2 534 581 1305
GO:0033309	2368	0 2 534 581 1305
GO:0030907	2369	0 2 534 581 1305
GO:0030232	2370	0 2 534 581 1305
GO:0033276	2371	0 2 531 534 564 581 1173 1305 1344 1507 2263 2405
GO:0070847	2372	0 2 534 581 1305
GO:0005675	2373	0 2 531 534 581 1173 1305 1310 2243 3278 3791
GO:1990378	2374	0 2 534 581 1305
GO:1990664	2375	0 2 534 581 1305
GO:0008230	2376	0 2 534 581 1305
GO:0036488	2377	0 2 534 581 1305
GO:0140552	2378	0 2 534 581 1305
GO:0016602	2379	0 2 534 581 1305
GO:0089716	2380	0 2 534 581 1305
GO:0005674	2381	0 2 534 581 1305
GO:1990513	2382	0 2 534 581 1305
GO:0070721	2383	0 2 534 581 1305
GO:0099053	2384	0 2 534 581 1305
GO:0035976	2385	0 2 534 581 1305
GO:0035517	2386	0 2 534 1306
GO:0035102	2387	0 2 531 534 564 1173 1306 1324 1537
GO:0035525	2388	0 2 534 1309
GO:0090695	2389	0 2 534 1316
GO:0090694	2390	0 2 534 1316
GO:0000418	2391	0 2 531 534 564 1173 1322 1530 2243 2722
GO:0000419	2392	0 2 531 534 564 1173 1322 1530 2243 2722
GO:0005666	2393	0 2 531 534 564 1173 1322 1530 2243 2722
GO:0005658	2394	0 2 531 534 564 1173 1322 1530 1541 2243 2722
GO:0005736	2395	0 2 531 534 564 1173 1322 1530 2243 2722
GO:0005665	2396	0 2 531 534 564 1173 1322 1530 2243 2722
GO:0016591	2397	0 2 531 534 564 1173 1322 1530 2243 2722
GO:0140261	2398	0 2 531 534 564 1173 1324 1537
GO:0005680	2399	0 2 531 534 564 1173 1324 1537 2727
GO:0043224	2400	0 2 531 534 564 1173 1324 1537 2727 3434
GO:0031436	2401	0 2 531 534 564 1173 1324 1537
GO:0033768	2402	0 2 531 534 564 1173 1324 1537
GO:0106094	2403	0 2 534 548 1328
GO:0070775	2404	0 2 531 534 564 1173 1344 1507 2263
GO:0070461	2405	0 2 531 534 564 1173 1344 1507 2263
GO:1902562	2406	0 2 531 534 564 1173 1344 1507 2263
GO:0070187	2407	0 2 466 485 534 1019 1352
GO:1990879	2408	0 2 466 485 534 1019 1352
GO:1990508	2409	0 2 531 534 1173 1354 2243 3278 3791 4036
GO:0101019	2410	0 2 531 534 1138 1359 2217
GO:0030690	2411	0 2 534 1362
GO:0030692	2412	0 2 534 1362
GO:0030691	2413	0 2 534 1362
GO:0030869	2414	0 2 534 1367
GO:0061793	2415	0 2 534 1367
GO:0061773	2416	0 2 534 1367
GO:0070440	2417	0 2 534 581 1369 1577
GO:0070722	2418	0 2 534 581 1369 1577
GO:1990711	2419	0 2 534 581 1369 1577
GO:0070443	2420	0 2 534 581 1369 1577
GO:0017054	2421	0 2 534 581 1369 1577
GO:0070176	2422	0 2 534 581 1369 1577
GO:0070439	2423	0 2 534 581 1369 1577
GO:0030935	2424	0 2 540 1388
GO:0005587	2425	0 2 540 1388 1395
GO:0005599	2426	0 2 540 1388 1391 2424
GO:0005591	2427	0 2 540 1388 1391 1395 2424
GO:1990321	2428	0 2 540 1392
GO:0005596	2429	0 2 540 1392 1396
GO:0005597	2430	0 2 540 1392
GO:0005595	2431	0 2 540 1392 1396
GO:1990320	2432	0 2 540 1392
GO:0005594	2433	0 2 540 1392
