Term	Index	Ancestors
GO:0008817	2263	0 8 122 775
GO:0102551	2264	0 8 122 775
GO:0033847	2265	0 8 122 775
GO:0047870	2266	0 8 122 775
GO:0009824	2267	0 8 122 775
GO:0102028	2268	0 8 122 775
GO:0010487	2269	0 8 122 775
GO:0050314	2270	0 8 122 775
GO:0102661	2271	0 8 122 775
GO:0004766	2272	0 8 122 775
GO:0047292	2273	0 8 122 775
GO:0050332	2274	0 8 122 775
GO:0004418	2275	0 8 122 775
GO:0047294	2276	0 8 122 775
GO:0050514	2277	0 8 122 775
GO:0008609	2278	0 8 122 775
GO:0030410	2279	0 8 122 775
GO:0000906	2280	0 8 122 775
GO:0004124	2281	0 8 122 775
GO:0043918	2282	0 8 122 775
GO:0102573	2283	0 8 122 775
GO:0050471	2284	0 8 122 775
GO:0047296	2285	0 8 122 775
GO:0102522	2286	0 8 122 123 775 786 2374
GO:0003866	2287	0 8 122 775
GO:0102298	2288	0 8 122 775
GO:0047444	2289	0 8 122 775
GO:0047458	2290	0 8 122 775
GO:0033848	2291	0 8 122 775
GO:0047295	2292	0 8 122 775
GO:0102059	2293	0 8 122 775
GO:0052381	2294	0 8 122 123 775 786 2374
GO:0033844	2295	0 8 122 775
GO:0102638	2296	0 8 122 775
GO:0016432	2297	0 8 122 123 775 786 2374
GO:0033849	2298	0 8 122 775
GO:0050462	2299	0 8 122 775
GO:0004746	2300	0 8 122 775
GO:0004364	2301	0 8 122 775
GO:0003849	2302	0 8 122 775
GO:0004789	2303	0 8 122 775
GO:0102930	2304	0 8 122 775
GO:0003962	2305	0 8 122 775
GO:0033851	2306	0 8 122 775
GO:0047625	2307	0 8 122 775
GO:0050447	2308	0 8 122 775
GO:0004125	2309	0 8 122 123 776 786 2374
GO:0043828	2310	0 8 122 123 776 786 2374
GO:0098621	2311	0 8 122 123 776 786 2374
GO:0072496	2312	0 8 122 127 778
GO:0061659	2313	0 8 122 127 778
GO:0019776	2314	0 8 122 127 778
GO:0042296	2315	0 8 122 127 778
GO:0061650	2316	0 8 122 127 778
GO:0019775	2317	0 8 122 127 778
GO:0019789	2318	0 8 122 127 778
GO:0019777	2319	0 8 122 127 778
GO:0004842	2320	0 8 122 127 778
GO:0071568	2321	0 8 122 127 778
GO:0042294	2322	0 8 122 127 778
GO:0019788	2323	0 8 122 127 778
GO:0002948	2324	0 8 122 780
GO:0033856	2325	0 8 122 780
GO:0047839	2326	0 8 122 123 780 785
GO:0050206	2327	0 8 122 780
GO:0008483	2328	0 8 122 780
GO:0036455	2329	0 8 122 781
GO:0050497	2330	0 8 122 781
GO:0008410	2331	0 8 122 781
GO:0008146	2332	0 8 122 781
GO:0016783	2333	0 8 122 781
GO:0042124	2334	0 8 122 783
GO:0015067	2335	0 8 122 784
GO:0016742	2336	0 8 122 784
GO:0008168	2337	0 8 122 784
GO:0016743	2338	0 8 122 784
GO:0034061	2339	0 8 122 123 772 785 2217
GO:0000150	2340	0 8 123 785
GO:0043336	2341	0 8 123 785
GO:0090580	2342	0 8 123 130 785 943 2810 7593
GO:0009009	2343	0 8 123 785
GO:0008907	2344	0 8 123 785
GO:0070259	2345	0 8 123 130 785 943 2810 7593
GO:0004803	2346	0 8 123 785
GO:0003913	2347	0 8 123 125 785 798
GO:0003906	2348	0 8 123 785
GO:0004536	2349	0 8 123 130 785 943 2811
GO:0033959	2350	0 8 123 130 785 931 2717
GO:0051575	2351	0 8 123 125 785 803
GO:0003912	2352	0 8 122 123 772 785 2217
GO:0019104	2353	0 8 123 130 785 931 2717
GO:0033820	2354	0 8 122 123 768 785 2204 5327
GO:0033958	2355	0 8 123 130 785 931 2717
GO:0033821	2356	0 8 122 123 768 785 2204 5327
GO:0009008	2357	0 8 122 123 784 785 2337
GO:0003909	2358	0 8 123 131 785 952
GO:0110153	2359	0 8 123 130 786 941 2775 7466
GO:0110152	2360	0 8 123 130 786 941 2775
GO:0098680	2361	0 8 122 123 772 786 2217
GO:0140102	2362	0 8 123 786
GO:0008192	2363	0 8 122 123 772 786 2217 5704
GO:0034353	2364	0 8 123 130 786 941 2775 7466
GO:0004540	2365	0 8 123 130 786 943 2811
GO:0008452	2366	0 8 123 131 786 952
GO:0106032	2367	0 8 123 128 786 894 2690
GO:0140818	2368	0 8 123 130 786 941 2775 7466
GO:0000384	2369	0 8 123 786
GO:0000386	2370	0 8 123 786
GO:0008173	2371	0 8 122 123 784 786 2337
GO:0097747	2372	0 8 122 123 772 786 2217
GO:0036317	2373	0 8 123 130 786 943 2810 7593
GO:0140101	2374	0 8 123 786
GO:0050265	2375	0 8 122 123 772 786 2217 5693
GO:0030597	2376	0 8 123 130 786 931 2717
GO:0120159	2377	0 8 123 128 786 894 2690
GO:0008932	2378	0 8 122 124 768 788
GO:0061787	2379	0 8 124 127 130 789 863 2609
GO:0061786	2380	0 8 124 127 130 789 863 2609
GO:0051266	2381	0 8 125 792
GO:0004436	2382	0 8 125 795
GO:0033897	2383	0 8 123 125 130 786 795 943 2365 2811 6295 7594
GO:0008685	2384	0 8 125 795
GO:0047396	2385	0 8 125 795
GO:0061799	2386	0 8 125 795
GO:0043817	2387	0 8 125 796
GO:0034010	2388	0 8 125 796
GO:0047804	2389	0 8 125 796
GO:0004121	2390	0 8 125 796
GO:0050555	2391	0 8 125 796
GO:1990412	2392	0 8 125 796
GO:0047869	2393	0 8 125 796
GO:1990411	2394	0 8 125 796
GO:0018826	2395	0 8 125 796
GO:0019148	2396	0 8 125 796
GO:0080146	2397	0 8 125 796
GO:0051907	2398	0 8 125 796
GO:0008826	2399	0 8 125 796
GO:0004123	2400	0 8 125 796
GO:0098607	2401	0 8 125 796
GO:0004462	2402	0 8 125 796
GO:0034011	2403	0 8 125 796
GO:0050312	2404	0 8 125 796
GO:0098606	2405	0 8 125 796
GO:0043768	2406	0 8 125 796
GO:0004464	2407	0 8 125 796
GO:0044540	2408	0 8 125 796
GO:0098600	2409	0 8 125 796
GO:0047803	2410	0 8 125 796
GO:0016847	2411	0 8 125 796
GO:0097261	2412	0 8 125 796
GO:0050271	2413	0 8 125 796
GO:0034860	2414	0 8 125 796
GO:0080108	2415	0 8 125 796
GO:0047982	2416	0 8 125 796
GO:0009000	2417	0 8 125 796
GO:0050017	2418	0 8 125 796
GO:0047654	2419	0 8 125 796
GO:0098848	2420	0 8 125 797
GO:0061798	2421	0 8 125 798
GO:0009034	2422	0 8 125 798
GO:0018805	2423	0 8 125 798
GO:0050371	2424	0 8 125 798
GO:0103071	2425	0 8 125 798
GO:0016831	2426	0 8 125 798
GO:0036355	2427	0 8 125 798
GO:0034579	2428	0 8 125 798
GO:0016832	2429	0 8 125 798
GO:0071771	2430	0 8 125 798
GO:0016833	2431	0 8 125 798
GO:0103072	2432	0 8 125 798
GO:1990465	2433	0 8 125 798
GO:0008686	2434	0 8 125 798
GO:0018831	2435	0 8 125 799
GO:0047460	2436	0 8 125 799
GO:0018829	2437	0 8 125 799
GO:0019149	2438	0 8 125 799
GO:0018827	2439	0 8 125 799
GO:0062144	2440	0 8 125 799
GO:0018833	2441	0 8 125 799
GO:0050272	2442	0 8 125 799
GO:0018834	2443	0 8 125 799
GO:0099085	2444	0 8 125 799
GO:0019181	2445	0 8 125 799
GO:0018830	2446	0 8 125 799
GO:0008824	2447	0 8 125 802
GO:0016842	2448	0 8 125 802
GO:0016841	2449	0 8 125 802
GO:0016843	2450	0 8 125 802
GO:0016836	2451	0 8 125 803
GO:0047772	2452	0 8 125 803
GO:0051009	2453	0 8 125 803
GO:0016837	2454	0 8 125 803
GO:0046572	2455	0 8 125 803
GO:0016838	2456	0 8 125 803
GO:0070205	2457	0 8 125 803
GO:0043904	2458	0 8 125 803
GO:0140078	2459	0 8 123 125 785 803 2348
GO:0035516	2460	0 8 119 123 126 727 732 785 804 1983
GO:1990984	2461	0 8 119 123 126 727 732 786 806 1983 2374
GO:1990930	2462	0 8 119 123 126 727 732 786 806 1983
GO:1990931	2463	0 8 119 123 126 727 732 786 806 1983
GO:0032452	2464	0 8 126 127 808
GO:0019798	2465	0 8 119 127 727 732 812 1983
GO:0031544	2466	0 8 119 127 727 732 812 1983
GO:0031545	2467	0 8 119 127 727 732 812 1983
GO:0019781	2468	0 8 127 131 813 945
GO:0019782	2469	0 8 127 131 813 945
GO:0071566	2470	0 8 127 131 813 945
GO:0019778	2471	0 8 127 131 813 945
GO:0019779	2472	0 8 127 131 813 945
GO:0019780	2473	0 8 127 131 813 945
GO:0042293	2474	0 8 127 131 813 945
GO:0019948	2475	0 8 127 131 813 945
GO:0004839	2476	0 8 127 131 813 945
GO:0042292	2477	0 8 127 131 813 945
GO:0030144	2478	0 8 122 127 768 814 2204 2209 5318
GO:0003829	2479	0 8 122 127 768 814 2204 2209 5318
GO:0033842	2480	0 8 122 127 768 814 2204 2209 5382
GO:0018392	2481	0 8 122 127 768 814 2204 5340 8821
GO:0003827	2482	0 8 122 127 768 814 2204 2209 5318
GO:0047223	2483	0 8 122 127 768 814 2204 2209 5318
GO:0008424	2484	0 8 122 127 768 814 2204 5340 8820
GO:0033926	2485	0 8 127 130 814 931 2718
GO:0047220	2486	0 8 122 127 768 814 2204 2209 5349 5463
GO:0008455	2487	0 8 122 127 768 814 2204 2209 5318
GO:0046525	2488	0 8 122 127 768 814 2204 2209 5349 5463
GO:0047399	2489	0 8 127 130 814 943 2810 7593
GO:0047965	2490	0 8 122 127 773 814 2221 5785 5823 9196
GO:0004380	2491	0 8 122 127 768 814 2204 2209 5382
GO:0047225	2492	0 8 122 127 768 814 2204 2209 5318
GO:0003830	2493	0 8 122 127 768 814 2204 2209 5318
GO:0016263	2494	0 8 122 127 768 814 2204 5349 8831
GO:0047224	2495	0 8 122 127 768 814 2204 2209 5318
GO:0047253	2496	0 8 122 127 768 814 2204 2209 5318
GO:0008454	2497	0 8 122 127 768 814 2204 2209 5318
GO:0101014	2498	0 8 127 130 818 943 2810 7591
GO:0033549	2499	0 8 127 130 818 943 2810 7591
GO:0050196	2500	0 8 127 130 818 943 2810 7591
GO:0050115	2501	0 8 127 130 818 943 2810 7591
GO:0047385	2502	0 8 127 130 818 943 2810 7591
GO:0019198	2503	0 8 24 127 130 205 818 943 1129 2810 7591
GO:0004725	2504	0 8 127 130 818 943 2810 7591
GO:0008138	2505	0 8 127 130 818 943 2810 7591
GO:0050408	2506	0 8 127 130 818 943 2810 7591
GO:0101006	2507	0 8 127 130 818 930 943 2810 7591
GO:0004741	2508	0 8 127 130 818 943 2810 7591
GO:0050407	2509	0 8 127 130 818 943 2810 7591
GO:0004722	2510	0 8 127 130 818 943 2810 7591
GO:0050406	2511	0 8 127 130 818 943 2810 7591
GO:0140789	2512	0 8 127 130 818 943 2810 7591
GO:0008330	2513	0 8 127 130 818 943 2810 7591
GO:0098627	2514	0 8 127 130 818 930 943 2810 7591
GO:0047384	2515	0 8 127 130 818 943 2810 7591
GO:0106310	2516	0 8 122 127 772 824 2216 2219
GO:0050359	2517	0 8 122 127 772 824 2216 2219
GO:0008772	2518	0 8 122 127 772 824 2216 2219
GO:0050405	2519	0 8 122 127 772 824 2216 2219
GO:0047322	2520	0 8 122 127 772 824 2216 2219
GO:0019199	2521	0 8 24 122 127 205 772 824 1129 2216 2219
GO:0047323	2522	0 8 122 127 772 824 2216 2219
GO:0004673	2523	0 8 122 127 772 824 2211 2216 2219
GO:0035173	2524	0 8 122 127 772 824 2216 2219
GO:0097472	2525	0 8 122 127 772 824 2216 2219
GO:1990424	2526	0 8 122 127 772 824 2216 2219
GO:0004712	2527	0 8 122 127 772 824 2216 2219
GO:0010857	2528	0 8 122 127 772 824 2216 2219
GO:0019912	2529	0 8 9 122 127 136 772 824 969 988 2216 2219 2882 2883 7778
GO:0004674	2530	0 8 122 127 772 824 2216 2219
GO:0004740	2531	0 8 122 127 772 824 2216 2219
GO:0050321	2532	0 8 122 127 772 824 2216 2219
GO:0047848	2533	0 8 122 127 772 824 2216 2219
GO:0050369	2534	0 8 122 127 772 824 2216 2219
GO:0004713	2535	0 8 122 127 772 824 2216 2219
GO:0047696	2536	0 8 122 127 772 824 2216 2219
GO:0106274	2537	0 8 122 127 768 827 2207
GO:0140805	2538	0 8 122 127 768 827 2207
GO:0140806	2539	0 8 122 127 768 827 2207
GO:0140802	2540	0 8 122 127 768 827 2207
GO:0140807	2541	0 8 122 127 768 827 2207
GO:0140815	2542	0 8 122 127 768 827 2207
GO:0140808	2543	0 8 122 127 768 827 2207
GO:0140804	2544	0 8 122 127 768 827 2207
GO:0140803	2545	0 8 122 127 768 827 2207
GO:0004661	2546	0 8 122 127 775 828 2253
GO:0004660	2547	0 8 122 127 775 828 2253
GO:0140838	2548	0 8 127 128 829 893
GO:0036009	2549	0 8 122 127 784 830 2337 6148 6168
GO:0035244	2550	0 8 122 127 784 830 2337 6168 6214
GO:0106363	2551	0 8 122 127 784 830 2337 6168 6192
GO:0071885	2552	0 8 122 127 784 830 2337 6168
GO:0042054	2553	0 8 122 127 784 830 2337
GO:0106370	2554	0 8 122 127 784 830 2337 6148 6168
GO:0016279	2555	0 8 122 127 784 830 2337 6148 6168 9285
GO:0051998	2556	0 8 122 127 784 830 2337 6225 9440
GO:0016274	2557	0 8 122 127 784 830 2337 6148 6168 9282
GO:0070737	2558	0 8 127 131 831 955 2846
GO:0070736	2559	0 8 127 131 831 955 2846
GO:0070738	2560	0 8 127 131 831 955 2846
GO:0050071	2561	0 8 122 123 127 773 786 837 2374
GO:0016603	2562	0 8 122 127 773 837
GO:0050411	2563	0 8 122 127 773 837
GO:0008914	2564	0 8 122 127 773 837
GO:0016756	2565	0 8 122 127 773 837
GO:0052868	2566	0 8 122 127 773 837
GO:0102953	2567	0 8 122 127 773 837
GO:0047206	2568	0 8 122 127 773 837
GO:0047690	2569	0 8 122 127 773 837
GO:0102636	2570	0 8 122 127 773 837
GO:0047637	2571	0 8 122 127 773 837
GO:0004057	2572	0 8 122 127 773 837
GO:0103068	2573	0 8 122 127 773 837
GO:0000048	2574	0 8 122 127 773 837
GO:0047811	2575	0 8 122 127 773 837
GO:0102273	2576	0 8 122 127 773 837
GO:0102272	2577	0 8 122 127 773 837
GO:0097262	2578	0 8 122 127 773 837
GO:0047823	2579	0 8 122 127 773 837
GO:0003810	2580	0 8 122 127 773 837
GO:0019799	2581	0 8 122 127 773 840 2221 5768 5772 9151 10502
GO:0004402	2582	0 8 122 127 773 840 2221 5768 5772 9151 10502
GO:0047134	2583	0 8 119 127 704 841 1877 1883
GO:0016971	2584	0 8 119 127 704 841 1867 1883 4152
GO:0019153	2585	0 8 119 127 704 841 1871 1883
GO:0097573	2586	0 8 119 127 704 841 1883
GO:0008475	2587	0 8 119 127 727 732 842 1983
GO:0140771	2588	0 8 122 127 773 846 2221 5768
GO:0140772	2589	0 8 122 127 773 846 2221 5768
GO:0140841	2590	0 8 122 127 768 849
GO:0019706	2591	0 8 122 127 773 856 2221 5808 5823
GO:0019705	2592	0 8 122 127 773 856 2221 5808 5840
GO:0140441	2593	0 8 122 127 773 856 2221 5808
GO:0140440	2594	0 8 122 127 773 856 2221 5808
GO:0140439	2595	0 8 122 127 773 856 2221 5808
GO:0140665	2596	0 5 7 8 44 104 123 127 306 661 785 860 1170
GO:0140849	2597	0 5 7 8 44 104 123 127 306 661 785 860
GO:0140769	2598	0 8 122 127 773 862 2221 5840
GO:0140770	2599	0 8 122 127 773 862 2221 5840
GO:0070002	2600	0 8 127 130 863
GO:0019783	2601	0 8 127 130 863
GO:0070003	2602	0 8 127 130 863
GO:0008238	2603	0 8 127 130 863
GO:0008234	2604	0 8 127 130 863
GO:0008242	2605	0 8 127 130 863
GO:0070001	2606	0 8 127 130 863
GO:0008237	2607	0 8 127 130 863
GO:0008236	2608	0 8 127 130 863 927
GO:0004175	2609	0 8 127 130 863
GO:0004079	2610	0 8 127 131 873 955
GO:0004077	2611	0 8 127 131 873 955
GO:0071734	2612	0 8 127 131 873 955
GO:0004078	2613	0 8 127 131 873 955
GO:0004080	2614	0 8 127 131 873 955
GO:0004407	2615	0 8 127 130 874 935 942 2767
GO:0042903	2616	0 8 127 130 874 935 942 2767
GO:0034979	2617	0 8 127 130 874 942
GO:0018169	2618	0 8 127 131 875 955 2846
GO:0070740	2619	0 8 127 131 875 955 2846
GO:0010296	2620	0 8 127 130 879 943 2803
GO:0051722	2621	0 8 127 130 879 943 2803
GO:0008984	2622	0 8 127 130 879 943 2803
GO:0106362	2623	0 8 122 127 768 882 2204 2209 5318
GO:0047524	2624	0 8 128 887
GO:0016856	2625	0 8 128 887
GO:0016855	2626	0 8 128 887
GO:0047653	2627	0 8 128 887
GO:0004493	2628	0 8 128 887
GO:0016857	2629	0 8 128 887
GO:0008111	2630	0 8 128 887
GO:0036348	2631	0 8 128 887
GO:0052857	2632	0 8 128 887
GO:0052856	2633	0 8 128 887
GO:0047793	2634	0 8 128 888
GO:0009905	2635	0 8 128 888
GO:0034794	2636	0 8 128 888
GO:0018848	2637	0 8 128 888
GO:0106242	2638	0 8 128 888
GO:0018849	2639	0 8 128 888
GO:0050329	2640	0 8 128 888
GO:0018851	2641	0 8 128 888
GO:0051498	2642	0 8 128 888
GO:0004512	2643	0 8 128 888
GO:0018850	2644	0 8 128 888
GO:0018852	2645	0 8 128 888
GO:0050559	2646	0 8 128 888
GO:0018847	2647	0 8 128 888
GO:0047472	2648	0 8 128 888
GO:0045430	2649	0 8 128 888
GO:0034536	2650	0 8 128 889
GO:0004796	2651	0 8 128 889
GO:0008116	2652	0 8 128 889
GO:0052727	2653	0 8 128 889
GO:0004667	2654	0 8 128 889
GO:0016862	2655	0 8 128 889
GO:0052728	2656	0 8 128 889
GO:0034528	2657	0 8 128 889
GO:0102929	2658	0 8 128 889
GO:0018845	2659	0 8 128 889
GO:0050220	2660	0 8 128 889
GO:0034020	2661	0 8 128 889
GO:0016861	2662	0 8 128 889
GO:0016863	2663	0 8 128 889
GO:0018844	2664	0 8 128 889
GO:0034532	2665	0 8 128 889
GO:0018846	2666	0 8 128 889
GO:0016864	2667	0 8 128 889
GO:0047907	2668	0 8 128 893
GO:0106365	2669	0 8 128 893
GO:0018839	2670	0 8 128 893
GO:0047466	2671	0 8 128 893
GO:0050058	2672	0 8 128 893
GO:0047467	2673	0 8 128 893
GO:0050077	2674	0 8 128 893
GO:0090471	2675	0 8 128 893
GO:0004744	2676	0 8 128 893
GO:0050251	2677	0 8 128 893
GO:0050076	2678	0 8 128 893
GO:0047885	2679	0 8 128 893
GO:0046608	2680	0 8 128 893
GO:0034872	2681	0 8 128 893
GO:0016034	2682	0 8 128 893
GO:0050097	2683	0 8 128 894
GO:0062193	2684	0 8 128 894
GO:0034784	2685	0 8 128 894
GO:0008767	2686	0 8 128 894
GO:0050006	2687	0 8 128 894
GO:0031559	2688	0 8 128 894
GO:0034951	2689	0 8 128 894
GO:0009982	2690	0 8 128 894
GO:0047727	2691	0 8 128 894
GO:0047548	2692	0 8 128 894
GO:0004106	2693	0 8 128 894
GO:0047470	2694	0 8 128 894
GO:0016868	2695	0 8 128 894
GO:0047471	2696	0 8 128 894
GO:0004494	2697	0 8 128 894
GO:0047469	2698	0 8 128 894
GO:0052691	2699	0 8 128 894
GO:0034023	2700	0 8 128 894
GO:0050486	2701	0 8 128 894
GO:0051007	2702	0 8 128 129 894 912
GO:0016867	2703	0 8 128 894
GO:0090438	2704	0 8 128 894
GO:0016869	2705	0 8 128 894
GO:0047534	2706	0 8 128 894
GO:0003917	2707	0 8 123 128 785 899
GO:0034073	2708	0 8 129 912
GO:0008294	2709	0 8 125 129 795 921
GO:0018807	2710	0 8 130 924
GO:0016823	2711	0 8 130 924
GO:0019120	2712	0 8 130 926
GO:0047400	2713	0 8 130 929
GO:0033978	2714	0 8 130 929
GO:0050194	2715	0 8 130 929
GO:0050187	2716	0 8 130 930
GO:0016799	2717	0 8 130 931
GO:0004553	2718	0 8 130 931
GO:1990929	2719	0 8 130 931
GO:0004342	2720	0 8 128 130 889 932 2662
GO:0047424	2721	0 8 130 932 935 2755
GO:0090612	2722	0 8 130 932
GO:0120241	2723	0 8 130 932 935
GO:0050279	2724	0 8 130 932 935 2765
GO:0004132	2725	0 8 130 932 935 2765
GO:0004126	2726	0 8 130 932 935 2765
GO:0033973	2727	0 8 130 932 935 2765
GO:0004000	2728	0 8 130 932 935 2765
GO:0008835	2729	0 8 130 932 935 2765
GO:0047711	2730	0 8 130 932 935 2765
GO:0008829	2731	0 8 130 932 935 2765
GO:0047790	2732	0 8 130 932 935 2765
GO:0050239	2733	0 8 130 932 935 2765
GO:0090614	2734	0 8 130 932
GO:0008660	2735	0 8 130 932 935
GO:0050540	2736	0 8 130 932 935
GO:0008892	2737	0 8 130 932 935 2765
GO:0035888	2738	0 8 130 932 935 2765
GO:0050270	2739	0 8 130 932 935 2765
GO:0046936	2740	0 8 130 932
GO:0004153	2741	0 8 130 932
GO:0004131	2742	0 8 130 932 935 2765
GO:0047844	2743	0 8 130 932 935 2765
GO:0062154	2744	0 8 130 932
GO:0050228	2745	0 8 130 932 935 2765
GO:0090613	2746	0 8 130 932
GO:0000034	2747	0 8 130 932 935 2765
GO:0047623	2748	0 8 130 932 935 2765
GO:0047974	2749	0 8 130 932 935 2765
GO:0047425	2750	0 8 130 932 935 2765
GO:0018789	2751	0 8 130 934
GO:0016250	2752	0 8 130 934
GO:0034565	2753	0 8 130 935
GO:0009392	2754	0 8 130 935
GO:0016813	2755	0 8 130 935
GO:0018763	2756	0 8 130 935
GO:0018764	2757	0 8 130 935
GO:0016815	2758	0 8 130 935
GO:0034896	2759	0 8 130 935
GO:1990206	2760	0 8 130 935
GO:0034958	2761	0 8 130 935
GO:0016812	2762	0 8 130 935
GO:0050258	2763	0 8 130 935
GO:0120091	2764	0 8 130 935
GO:0016814	2765	0 8 130 935
GO:0034886	2766	0 8 130 935
GO:0016811	2767	0 8 130 935
GO:0034900	2768	0 8 130 935
GO:0010178	2769	0 8 130 935
GO:0050334	2770	0 8 130 935
GO:0034544	2771	0 8 130 935
GO:0047401	2772	0 8 130 936
GO:0016803	2773	0 8 130 938
GO:0016802	2774	0 8 130 938
GO:0016818	2775	0 8 130 941
GO:0016819	2776	0 8 130 941
GO:0052790	2777	0 8 130 942 943 2803
GO:0047573	2778	0 8 130 935 942 2767
GO:0008777	2779	0 8 130 935 942 2767
GO:0102140	2780	0 8 130 942 943 2803
GO:0050117	2781	0 8 130 935 942 2767
GO:0050119	2782	0 8 130 935 942 2767
GO:0047377	2783	0 8 130 942 943 2803
GO:0035595	2784	0 8 130 935 942 2767
GO:0047375	2785	0 8 130 942 943 2803
GO:0000225	2786	0 8 130 935 942 2767
GO:0008759	2787	0 8 130 935 942 2767
GO:0047610	2788	0 8 130 942 943 2803
GO:0004099	2789	0 8 130 935 942 2767
GO:0047374	2790	0 8 130 942 943 2803
GO:0047419	2791	0 8 130 935 942 2767
GO:0008448	2792	0 8 130 935 942 2767
GO:0047611	2793	0 8 130 935 942 2767
GO:0050118	2794	0 8 130 935 942 2767
GO:0061463	2795	0 8 130 942
GO:0034084	2796	0 8 130 942
GO:0047609	2797	0 8 130 935 942 2767
GO:0047574	2798	0 8 130 935 942 2767
GO:0047593	2799	0 8 130 942 943 2803
GO:0047373	2800	0 8 130 942 943 2803
GO:0047739	2801	0 8 130 942 943 2803
GO:0045330	2802	0 8 130 943
GO:0052689	2803	0 8 130 943
GO:0140397	2804	0 8 130 943
GO:0102666	2805	0 8 130 943
GO:0102667	2806	0 8 130 943
GO:0016298	2807	0 8 130 943
GO:0008849	2808	0 8 130 943
GO:0008484	2809	0 8 130 943
GO:0042578	2810	0 8 130 943
GO:0004518	2811	0 8 130 943
GO:0016790	2812	0 8 130 943
GO:0046507	2813	0 8 130 944
GO:0018740	2814	0 8 130 944
GO:0034861	2815	0 8 130 944
GO:0016878	2816	0 8 131 945
GO:0034798	2817	0 8 131 945
GO:0016405	2818	0 8 131 945
GO:0034797	2819	0 8 131 945
GO:0051003	2820	0 8 131 946
GO:0004812	2821	0 8 123 131 786 950 2374
GO:0016421	2822	0 8 131 954
GO:0034029	2823	0 8 131 954
GO:0018862	2824	0 8 131 954
GO:0018710	2825	0 8 131 954
GO:0018524	2826	0 8 131 954
GO:0004736	2827	0 8 131 954
GO:0102086	2828	0 8 131 955
GO:0102049	2829	0 8 131 955
GO:0004329	2830	0 8 131 955
GO:0102951	2831	0 8 131 955
GO:0102088	2832	0 8 131 955
GO:0016880	2833	0 8 131 955
GO:0004019	2834	0 8 131 955
GO:0003833	2835	0 8 131 955
GO:0047483	2836	0 8 131 955
GO:0016884	2837	0 8 131 955
GO:0003883	2838	0 8 131 955
GO:0004075	2839	0 8 131 955
GO:0004847	2840	0 8 131 955
GO:0072591	2841	0 8 131 955
GO:0102053	2842	0 8 131 955
GO:0004637	2843	0 8 131 955
GO:0102052	2844	0 8 131 955
GO:0050260	2845	0 8 131 955
GO:0016881	2846	0 8 131 955
GO:0016882	2847	0 8 131 955
GO:0047897	2848	0 8 131 955
GO:0102664	2849	0 8 131 955
GO:0102085	2850	0 8 131 955
GO:0102950	2851	0 8 131 955
GO:0003921	2852	0 8 131 955
GO:0004516	2853	0 8 131 955
GO:0047943	2854	0 8 131 955
GO:0032267	2855	0 8 123 131 786 955 2374
GO:0102047	2856	0 8 131 955
GO:0102087	2857	0 8 131 955
GO:0061483	2858	0 8 131 955
GO:0004087	2859	0 8 131 955
GO:0102048	2860	0 8 131 955
GO:0034028	2861	0 8 131 955
GO:0102665	2862	0 8 131 955
GO:0072590	2863	0 8 131 955
GO:0004055	2864	0 8 131 955
GO:0102050	2865	0 8 131 955
GO:0102057	2866	0 8 131 955
GO:0102058	2867	0 8 131 955
GO:0102051	2868	0 8 131 955
GO:0030293	2869	0 9 132 136 956 969 977 2883 2885 7781 9914
GO:0030550	2870	0 9 132 956 958 2873
GO:0030297	2871	0 9 132 136 957 969 988 2882 2883 7778 9912
GO:0030549	2872	0 9 132 957 958 2873
GO:0030548	2873	0 9 132 958
GO:0008200	2874	0 9 133 138 961 994
GO:1990119	2875	0 9 133 136 963 977
GO:0008657	2876	0 9 133 136 139 963 974 977
GO:0016504	2877	0 9 136 965 988
GO:0061135	2878	0 9 136 965
GO:0030414	2879	0 9 136 965 977
GO:0055105	2880	0 9 136 967 977
GO:0097027	2881	0 9 136 967 988
GO:0019209	2882	0 9 136 969 988
GO:0019887	2883	0 9 136 969
GO:0035014	2884	0 9 136 969
GO:0019210	2885	0 9 136 969 977
GO:0010307	2886	0 9 136 969
GO:0030695	2887	0 9 136 970
GO:0010853	2888	0 9 136 971
GO:0030249	2889	0 9 136 971
GO:0010856	2890	0 9 136 971 988
GO:0010852	2891	0 9 136 971 977
GO:0072587	2892	0 9 136 137 139 974 988 991
GO:0008656	2893	0 9 136 965 975 988 2877 7771
GO:0043027	2894	0 9 136 965 975 977 2878 2879 7774 9909
GO:0036487	2895	0 9 136 977 978
GO:0036479	2896	0 9 136 977
GO:0140721	2897	0 9 136 977
GO:0090353	2898	0 9 136 977
GO:0140631	2899	0 9 136 977
GO:0005095	2900	0 9 136 970 977 2887
GO:0008073	2901	0 9 136 977 984
GO:0015066	2902	0 9 136 977
GO:0046811	2903	0 9 136 977 987
GO:0090369	2904	0 9 136 977
GO:1990846	2905	0 9 136 977
GO:0140620	2906	0 9 136 977
GO:0060241	2907	0 9 136 977
GO:0055104	2908	0 9 136 977 989
GO:0004858	2909	0 9 136 977
GO:0140594	2910	0 9 136 977
GO:0019212	2911	0 9 136 977 979
GO:0010521	2912	0 9 136 977
GO:0046910	2913	0 9 136 977
GO:0055102	2914	0 9 136 977
GO:0019211	2915	0 9 136 979 988
GO:0019888	2916	0 9 136 979
GO:0042978	2917	0 9 136 984 988
GO:1990521	2918	0 9 136 988
