Leaf	Index	Depth
GO:1905951	14945	6
GO:1990067	14946	6
GO:0031860	14948	6
GO:0010709	14949	6
GO:0006264	14950	6
GO:0110166	14951	6
GO:0033259	14952	6
GO:0035753	14953	6
GO:0043571	14955	6
GO:0000718	14956	6
GO:0048478	14959	6
GO:0071140	14960	6
GO:0016256	14964	6
GO:0016257	14965	6
GO:0016258	14966	6
GO:1904381	14967	6
GO:0006934	14970	6
GO:0016562	14971	6
GO:0038019	14972	6
GO:0038020	14973	6
GO:0051979	14988	6
GO:0106304	14989	6
GO:0106305	14990	6
GO:0061610	14995	6
GO:0033518	15002	6
GO:0018226	15003	6
GO:0018227	15004	6
GO:0018228	15005	6
GO:0010398	15011	6
GO:0033529	15014	6
GO:0033532	15015	6
GO:0033534	15016	6
GO:0046357	15020	6
GO:0010501	15024	6
GO:0039703	15027	6
GO:0042245	15028	6
GO:0019071	15033	6
GO:1990731	15036	6
GO:0019557	15037	6
GO:0019558	15038	6
GO:0019559	15039	6
GO:0052707	15040	6
GO:0033394	15041	6
GO:0033395	15042	6
GO:0033396	15043	6
GO:0006592	15044	6
GO:0019240	15049	6
GO:0042218	15050	6
GO:0030633	15053	6
GO:0055130	15055	6
GO:0010122	15056	6
GO:0019544	15058	6
GO:0019545	15059	6
GO:0019546	15060	6
GO:0019547	15061	6
GO:0019548	15062	6
GO:0033345	15063	6
GO:0033346	15064	6
GO:0019465	15065	6
GO:0006539	15066	6
GO:0019462	15069	6
GO:0019550	15070	6
GO:0019551	15071	6
GO:0019553	15072	6
GO:0019554	15073	6
GO:0019555	15074	6
GO:0033508	15075	6
GO:0033509	15076	6
GO:0019464	15077	6
GO:1902696	15078	6
GO:0019476	15079	6
GO:0019561	15081	6
GO:0010133	15082	6
GO:0019495	15083	6
GO:0019518	15084	6
GO:0070689	15085	6
GO:0070690	15086	6
GO:0019442	15087	6
GO:0019466	15088	6
GO:0019467	15089	6
GO:0000953	15090	6
GO:0019457	15091	6
GO:0019458	15092	6
GO:0019447	15093	6
GO:0036088	15095	6
GO:1900829	15096	6
GO:1900832	15097	6
GO:1902079	15098	6
GO:0019485	15099	6
GO:0019486	15100	6
GO:0018091	15103	6
GO:0019123	15105	6
GO:0019124	15106	6
GO:0019125	15107	6
GO:0019126	15108	6
GO:0019128	15109	6
GO:0019129	15110	6
GO:0046927	15111	6
GO:0043040	15113	6
GO:0070680	15114	6
GO:0070681	15115	6
GO:0043042	15116	6
GO:0019273	15117	6
GO:0033056	15118	6
GO:0033387	15119	6
GO:0042450	15120	6
GO:0033053	15135	6
GO:0033054	15136	6
GO:0033055	15137	6
GO:0140242	15148	6
GO:0002541	15149	6
GO:0006624	15150	6
GO:0016540	15151	6
GO:0035103	15155	6
GO:0035334	15156	6
GO:0035551	15157	6
GO:0071586	15158	6
GO:1900756	15161	6
GO:1904211	15164	6
GO:0071947	15167	6
GO:0090611	15168	6
GO:0000338	15169	6
GO:0016926	15171	6
GO:1990091	15172	6
GO:1990092	15173	6
GO:0036526	15174	6
GO:0036527	15175	6
GO:0036528	15176	6
GO:1905146	15177	6
GO:0010499	15178	6
GO:0140624	15180	6
GO:0002084	15181	6
GO:1990697	15182	6
GO:0099546	15183	6
GO:0140247	15184	6
GO:0140249	15185	6
GO:0002030	15186	6
GO:0007182	15187	6
GO:0007252	15188	6
GO:0007258	15189	6
GO:0018106	15192	6
GO:0018109	15195	6
GO:0018218	15197	6
GO:0060389	15199	6
GO:0100002	15201	6
GO:0035970	15203	6
GO:0035971	15204	6
GO:0070262	15205	6
GO:0070940	15206	6
GO:0098628	15207	6
GO:0018120	15208	6
GO:0018122	15209	6
GO:0018123	15210	6
GO:0018312	15211	6
GO:0018424	15212	6
GO:0070212	15213	6
GO:0070213	15214	6
GO:0140289	15215	6
GO:0140438	15224	6
GO:0000412	15225	6
GO:0018102	15235	6
GO:0036138	15238	6
GO:0018069	15243	6
GO:0018096	15245	6
GO:0018124	15246	6
GO:0018156	15248	6
GO:0018162	15249	6
GO:0018232	15250	6
GO:0018233	15251	6
GO:0018234	15252	6
GO:0018255	15254	6
GO:0018274	15256	6
GO:0018316	15257	6
GO:0019927	15259	6
GO:0019928	15260	6
GO:0019929	15261	6
GO:0030959	15262	6
GO:0030960	15263	6
GO:0046804	15264	6
GO:0046924	15265	6
GO:0046925	15266	6
GO:0046926	15267	6
GO:0050739	15269	6
GO:0050837	15270	6
GO:0018057	15271	6
GO:0018159	15272	6
GO:0018171	15273	6
GO:0019728	15274	6
GO:0019926	15275	6
GO:0034438	15276	6
GO:0018185	15280	6
GO:0017187	15302	6
GO:0018235	15303	6
GO:0019803	15304	6
GO:0018070	15305	6
GO:0046892	15308	6
GO:0042039	15313	6
GO:0051221	15314	6
GO:0018294	15315	6
GO:0018295	15316	6
GO:0018296	15317	6
GO:0018297	15318	6
GO:0018310	15319	6
GO:0050740	15320	6
GO:0050741	15321	6
GO:0050742	15322	6
GO:0050743	15323	6
GO:0050744	15324	6
GO:0051263	15328	6
GO:0018272	15329	6
GO:0018062	15334	6
GO:0018386	15335	6
GO:0018388	15336	6
GO:0035629	15338	6
GO:0106230	15345	6
GO:0061921	15352	6
GO:0106225	15353	6
GO:0106227	15354	6
GO:0140066	15355	6
GO:0140067	15356	6
GO:0034420	15357	6
GO:0034421	15359	6
GO:0061606	15360	6
GO:0071587	15361	6
GO:0044602	15363	6
GO:0046945	15364	6
GO:0140290	15365	6
GO:0140291	15366	6
GO:0017189	15369	6
GO:0017190	15370	6
GO:0017192	15371	6
GO:0017193	15372	6
GO:0017194	15373	6
GO:0017196	15374	6
GO:0017197	15375	6
GO:0017198	15376	6
GO:0017199	15377	6
GO:0018000	15378	6
GO:0018001	15379	6
GO:0018002	15380	6
GO:0018275	15382	6
GO:0048275	15383	6
GO:0070575	15384	6
GO:0071432	15385	6
GO:0007597	15387	6
GO:0007598	15388	6
GO:0072377	15389	6
GO:0072378	15390	6
GO:0160032	15391	6
GO:0106034	15392	6
GO:0106035	15393	6
GO:0061612	15396	6
GO:0061611	15398	6
GO:0061728	15399	6
GO:0019431	15405	6
GO:0015946	15406	6
GO:1902697	15407	6
GO:0090122	15408	6
GO:0034078	15409	6
GO:0015951	15429	6
GO:0015952	15430	6
GO:0015954	15431	6
GO:0015955	15432	6
GO:0019688	15433	6
GO:0019690	15434	6
GO:0018244	15435	6
GO:0042543	15437	6
GO:0018241	15439	6
GO:0018245	15442	6
GO:0018258	15443	6
GO:0018240	15445	6
GO:0033169	15447	6
GO:0035574	15449	6
GO:0070544	15450	6
GO:0071557	15451	6
GO:0070078	15452	6
GO:0070079	15453	6
GO:0044579	15458	6
GO:0006781	15459	6
GO:0018919	15461	6
GO:0070399	15476	6
GO:0010130	15477	6
GO:0019601	15478	6
GO:0019602	15479	6
GO:0019603	15480	6
GO:0019696	15481	6
GO:0052889	15482	6
GO:0010241	15489	6
GO:0018007	15496	6
GO:0019656	15501	6
GO:0019243	15502	6
GO:0070947	15504	6
GO:0051415	15505	6
GO:0051417	15506	6
GO:0090222	15507	6
GO:0036078	15508	6
GO:0070462	15509	6
GO:1990755	15510	6
GO:0060404	15511	6
GO:0034454	15512	6
GO:0003355	15514	6
GO:0060287	15515	6
GO:1990832	15518	6
GO:0097743	15521	6
GO:0098535	15522	6
GO:0099642	15524	6
GO:1990976	15525	6
GO:0003368	15526	6
GO:0090674	15527	6
GO:0043707	15528	6
GO:0036339	15529	6
GO:0050901	15530	6
GO:0050903	15531	6
GO:0061757	15532	6
GO:0070487	15533	6
GO:0070488	15534	6
GO:0003370	15536	6
GO:0003369	15537	6
GO:0035320	15538	6
GO:0003316	15539	6
GO:0003412	15540	6
GO:0003372	15541	6
GO:0034130	15544	6
GO:0034138	15546	6
GO:0034146	15548	6
GO:0034150	15549	6
GO:0034154	15550	6
GO:0034158	15551	6
GO:0034162	15552	6
GO:0034166	15553	6
GO:0034170	15554	6
GO:0034174	15555	6
GO:0034178	15556	6
GO:0035681	15558	6
GO:0035682	15559	6
GO:0038123	15560	6
GO:0038124	15561	6
GO:0002769	15562	6
GO:0002770	15563	6
GO:0002771	15564	6
GO:0002772	15565	6
GO:0002773	15566	6
GO:0002774	15567	6
GO:0008293	15571	6
GO:0031547	15573	6
GO:0045500	15577	6
GO:0048009	15579	6
GO:0048012	15581	6
GO:0048013	15582	6
GO:0048014	15583	6
GO:0022025	15588	6
GO:0003270	15589	6
GO:0021775	15590	6
GO:0021776	15591	6
GO:0035689	15593	6
GO:0038163	15602	6
GO:1902378	15603	6
GO:0003269	15606	6
GO:0003303	15607	6
GO:0003268	15608	6
GO:0003302	15609	6
GO:1902286	15610	6
GO:1902287	15611	6
GO:0036462	15612	6
GO:0021874	15613	6
GO:0021881	15614	6
GO:0021922	15615	6
GO:0022002	15616	6
GO:0035659	15618	6
GO:0044332	15619	6
GO:0044333	15620	6
GO:0060593	15622	6
GO:0090011	15623	6
GO:0090244	15624	6
GO:0010619	15626	6
GO:0140582	15627	6
GO:0086099	15628	6
GO:0071935	15629	6
GO:1904122	15630	6
GO:0086102	15631	6
GO:0086030	15634	6
GO:0150059	15636	6
GO:0150060	15637	6
GO:0150061	15638	6
GO:0042388	15639	6
GO:0042390	15640	6
GO:0009747	15641	6
GO:0009748	15642	6
GO:0010255	15643	6
GO:0039529	15644	6
GO:0039530	15645	6
GO:0070427	15646	6
GO:0070431	15647	6
GO:0031959	15648	6
GO:0042921	15649	6
GO:0021774	15650	6
GO:0000196	15653	6
GO:0007254	15654	6
GO:0038066	15655	6
GO:0062031	15656	6
GO:0016601	15658	6
GO:0032011	15661	6
GO:0032482	15662	6
GO:0032484	15663	6
GO:0032486	15664	6
GO:0038060	15665	6
GO:0021808	15668	6
GO:0021945	15669	6
GO:0035584	15670	6
GO:0035585	15671	6
GO:0019933	15673	6
GO:0033173	15675	6
GO:1904766	15676	6
GO:0006977	15678	6
GO:0006978	15679	6
GO:0014065	15680	6
GO:0042771	15681	6
GO:1990127	15682	6
GO:0036483	15685	6
GO:0048914	15686	6
GO:0048932	15687	6
GO:0021973	15688	6
GO:0001781	15689	6
GO:0071888	15690	6
GO:0033024	15693	6
GO:1902217	15694	6
GO:0097252	15695	6
GO:0097048	15697	6
GO:1900204	15702	6
GO:1900205	15703	6
GO:0072577	15704	6
GO:0097050	15705	6
GO:0097283	15706	6
GO:0097284	15707	6
GO:1902484	15708	6
GO:1902488	15709	6
GO:1903210	15710	6
GO:1904700	15711	6
GO:1990086	15712	6
GO:1990134	15713	6
GO:1990010	15714	6
GO:0014841	15715	6
GO:0021925	15716	6
GO:0021926	15717	6
GO:0021927	15718	6
GO:0021928	15719	6
GO:0021929	15720	6
GO:0021930	15721	6
GO:0021931	15722	6
GO:0022018	15723	6
GO:0022019	15724	6
GO:0022020	15725	6
GO:0022021	15726	6
GO:0022022	15727	6
GO:0061270	15728	6
GO:0072263	15729	6
GO:0048846	15730	6
GO:1902266	15734	6
GO:0072504	15738	6
GO:0140641	15739	6
GO:0000914	15740	6
GO:1903472	15741	6
GO:1903473	15742	6
GO:0031568	15743	6
GO:0031569	15744	6
GO:0033314	15745	6
GO:0007095	15746	6
GO:0007094	15748	6
GO:0031578	15749	6
GO:0090388	15750	6
GO:0031036	15751	6
GO:0031037	15752	6
GO:0030049	15754	6
GO:0006932	15755	6
GO:0060328	15756	6
GO:0060329	15757	6
GO:0033693	15758	6
GO:0021530	15759	6
GO:0042672	15760	6
GO:0045464	15761	6
GO:0097102	15762	6
GO:0097103	15763	6
GO:0042671	15764	6
GO:0003418	15765	6
GO:0002321	15766	6
GO:0002328	15767	6
GO:0002572	15768	6
GO:0030224	15769	6
GO:0060374	15773	6
GO:0097029	15774	6
GO:0021896	15776	6
GO:0060020	15777	6
GO:0048913	15778	6
GO:0048931	15779	6
GO:0021861	15780	6
GO:0060951	15781	6
GO:0021523	15782	6
GO:0021524	15783	6
GO:0021525	15784	6
GO:0021872	15785	6
GO:0043353	15786	6
GO:0043363	15787	6
GO:0060318	15788	6
GO:0060319	15789	6
GO:0003361	15790	6
GO:0097432	15791	6
GO:1905270	15792	6
GO:0061452	15795	6
GO:0042491	15796	6
GO:0060114	15798	6
GO:0042705	15802	6
GO:1904948	15804	6
GO:0021858	15805	6
GO:0021892	15806	6
GO:0036305	15809	6
GO:0046663	15814	6
GO:0060836	15821	6
GO:0060486	15823	6
GO:0060509	15824	6
GO:0061141	15826	6
GO:0060653	15828	6
GO:0061030	15829	6
GO:0060704	15830	6
GO:0060922	15831	6
GO:0003349	15832	6
GO:0060946	15833	6
GO:0060956	15834	6
GO:0003255	15835	6
GO:0055011	15836	6
GO:0055012	15837	6
GO:0060938	15840	6
GO:0060942	15841	6
GO:0060983	15842	6
GO:0035981	15843	6
GO:0035645	15844	6
GO:0072193	15846	6
GO:0060642	15848	6
GO:0003347	15849	6
GO:1902637	15851	6
GO:1902638	15852	6
GO:0097086	15853	6
GO:0050933	15854	6
GO:0050934	15855	6
GO:0035778	15856	6
GO:0061207	15857	6
GO:0061223	15858	6
GO:0061239	15859	6
GO:0061265	15862	6
GO:0061266	15863	6
GO:0072281	15864	6
GO:0072251	15866	6
GO:0072240	15867	6
GO:0072258	15868	6
GO:0072162	15869	6
GO:0072257	15870	6
GO:0061320	15872	6
GO:0061321	15873	6
GO:0061322	15874	6
GO:0061256	15875	6
GO:0072248	15876	6
GO:0010054	15877	6
GO:0010055	15878	6
GO:0002364	15881	6
GO:0043375	15883	6
GO:0045894	15884	6
GO:0045895	15885	6
GO:0021878	15886	6
GO:0060955	15887	6
GO:0060924	15888	6
GO:0060925	15889	6
GO:0003362	15891	6
GO:0021902	15893	6
GO:0042707	15895	6
GO:0009912	15896	6
GO:0060115	15897	6
GO:0048322	15898	6
GO:0048343	15899	6
GO:0048372	15900	6
GO:0048393	15901	6
GO:0060941	15902	6
GO:0060944	15903	6
GO:0060985	15904	6
GO:0061445	15905	6
GO:0035029	15906	6
GO:0060838	15907	6
GO:0061255	15909	6
GO:0072247	15910	6
GO:0061258	15911	6
GO:0072250	15912	6
GO:0061264	15913	6
GO:0072256	15914	6
GO:0003431	15915	6
GO:0008065	15916	6
GO:0060576	15919	6
GO:0061263	15920	6
GO:0072255	15921	6
GO:0021897	15928	6
GO:0048939	15929	6
GO:0048941	15930	6
GO:0060954	15931	6
GO:0021894	15933	6
GO:0035676	15934	6
GO:0035677	15935	6
GO:0042463	15937	6
GO:0060117	15938	6
GO:0060118	15939	6
GO:0014906	15941	6
GO:0048741	15942	6
GO:0055014	15943	6
GO:0055015	15944	6
GO:0060939	15946	6
GO:0060943	15947	6
GO:0060984	15948	6
GO:0048822	15949	6
GO:0048823	15950	6
GO:0060574	15952	6
GO:0071978	15953	6
GO:0007427	15954	6
GO:0051546	15956	6
GO:0060619	15957	6
GO:0061581	15958	6
GO:0090521	15960	6
GO:0097324	15961	6
GO:0061868	15962	6
GO:0055111	15963	6
GO:0060030	15964	6
GO:0060031	15965	6
GO:0090134	15966	6
GO:0035322	15968	6
GO:0021852	15971	6
GO:0021853	15972	6
GO:0021824	15974	6
GO:0072681	15975	6
GO:0021829	15977	6
GO:0022031	15978	6
GO:0022032	15979	6
GO:0022033	15980	6
GO:1904738	15982	6
GO:0014839	15983	6
GO:1904969	15984	6
GO:0021933	15985	6
GO:0021942	15986	6
GO:0021935	15987	6
GO:0021949	15988	6
GO:0035789	15993	6
GO:0035768	15998	6
GO:0090668	15999	6
GO:0003319	16000	6
GO:0003147	16002	6
GO:1902550	16004	6
GO:0014716	16005	6
GO:0001844	16006	6
GO:0045039	16007	6
GO:0045040	16008	6
GO:0006607	16011	6
GO:0006610	16012	6
GO:0045204	16013	6
GO:1903445	16019	6
GO:0033372	16020	6
GO:0070845	16022	6
GO:0044395	16024	6
GO:0120113	16026	6
GO:0090120	16027	6
GO:1904916	16029	6
GO:1904917	16030	6
GO:0061764	16032	6
GO:0023002	16033	6
GO:0023003	16034	6
GO:0021817	16035	6
GO:0090561	16036	6
GO:0035191	16037	6
GO:0035192	16038	6
GO:0032457	16039	6
GO:0032458	16040	6
GO:0034498	16042	6
GO:0034499	16043	6
GO:0071955	16044	6
GO:0099592	16045	6
GO:0090117	16046	6
GO:0045046	16049	6
GO:0060830	16054	6
GO:0071340	16055	6
GO:0097115	16057	6
GO:0097118	16058	6
GO:0044874	16059	6
GO:0036371	16060	6
GO:0097500	16063	6
GO:1905346	16065	6
GO:1990260	16066	6
GO:0036309	16072	6
GO:0110012	16080	6
GO:1903608	16081	6
GO:1905161	16082	6
GO:1990044	16083	6
GO:0036052	16084	6
GO:0098841	16086	6
GO:1902432	16087	6
GO:1904652	16088	6
GO:1904759	16089	6
GO:0002175	16091	6
GO:1904379	16095	6
GO:1902487	16097	6
GO:0099613	16102	6
GO:0120207	16104	6
GO:0033382	16106	6
GO:0006621	16107	6
GO:0036316	16108	6
GO:0046826	16109	6
GO:0090292	16110	6
GO:0032257	16111	6
GO:0010768	16112	6
GO:0031848	16113	6
GO:0097698	16114	6
GO:0031142	16115	6
GO:0036278	16116	6
GO:0061412	16118	6
GO:1990253	16119	6
GO:0036279	16120	6
GO:0061406	16121	6
GO:0014012	16122	6
GO:0014814	16123	6
GO:0101027	16124	6
GO:0071712	16126	6
GO:0034514	16127	6
GO:0036448	16133	6
GO:0061409	16134	6
GO:0097700	16135	6
GO:0097705	16136	6
GO:0097706	16137	6
GO:1904924	16138	6
GO:0071298	16145	6
GO:0071299	16146	6
GO:0071303	16147	6
GO:0036280	16151	6
GO:0036346	16152	6
GO:0071213	16153	6
GO:0071232	16154	6
GO:0071233	16155	6
GO:0071234	16156	6
GO:0071235	16157	6
GO:0072751	16158	6
GO:0097069	16159	6
GO:1903577	16160	6
GO:1904474	16161	6
GO:1904845	16162	6
GO:1905232	16163	6
GO:1905243	16164	6
GO:1905375	16165	6
GO:1905430	16166	6
GO:0035865	16167	6
GO:0071275	16168	6
GO:0071276	16169	6
GO:0071277	16170	6
GO:0071278	16171	6
GO:0071279	16172	6
GO:0071280	16173	6
GO:0071284	16175	6
GO:0071285	16176	6
GO:0071286	16177	6
GO:0071288	16179	6
GO:0071289	16180	6
GO:0071290	16181	6
GO:0071292	16182	6
GO:0071294	16183	6
GO:1903841	16184	6
GO:0071325	16186	6
GO:0072709	16188	6
GO:0097403	16189	6
GO:0035457	16190	6
GO:0035458	16191	6
GO:0035963	16192	6
GO:0036006	16193	6
GO:0036016	16194	6
GO:0036018	16195	6
GO:0036216	16196	6
GO:0071346	16197	6
GO:0071347	16198	6
GO:0071348	16199	6
GO:0071349	16200	6
GO:0071350	16201	6
GO:0071351	16202	6
GO:0071352	16203	6
GO:0071353	16204	6
GO:0071354	16205	6
GO:0071355	16206	6
GO:0071356	16207	6
GO:0071357	16208	6
GO:0071358	16209	6
GO:0097011	16210	6
GO:0097397	16211	6
GO:0097398	16212	6
GO:0098759	16213	6
GO:0098761	16214	6
GO:1990643	16215	6
GO:1990830	16216	6
GO:1990869	16217	6
GO:0035729	16218	6
GO:0035924	16219	6
GO:0071394	16220	6
GO:0071449	16221	6
GO:0097308	16222	6
GO:0106097	16223	6
GO:1903495	16224	6
GO:1903968	16225	6
GO:1904322	16226	6
GO:1904628	16227	6
GO:1904630	16228	6
GO:1905218	16229	6
GO:1905231	16230	6
GO:1905388	16231	6
GO:0071408	16234	6
GO:0071410	16235	6
GO:0071416	16236	6
GO:0072734	16237	6
GO:0072744	16238	6
GO:0072750	16239	6
GO:0072757	16240	6
GO:1902709	16241	6
GO:1903014	16242	6
GO:1903443	16244	6
GO:1904568	16245	6
GO:1904611	16246	6
GO:1904613	16247	6
GO:1904615	16248	6
GO:1904637	16249	6
GO:1904644	16250	6
GO:1904648	16251	6
GO:0000749	16253	6
GO:0071361	16254	6
GO:0071380	16255	6
GO:0071386	16256	6
GO:0071387	16257	6
GO:0071388	16258	6
GO:0071390	16259	6
GO:0071397	16260	6
GO:0071405	16261	6
GO:0071799	16262	6
GO:0072705	16263	6
GO:0072746	16264	6
GO:1901625	16265	6
GO:1903497	16266	6
GO:1905093	16267	6
GO:0071360	16268	6
GO:1904559	16269	6
GO:0071399	16270	6
GO:0071400	16271	6
GO:1903545	16272	6
GO:1904551	16273	6
GO:1904927	16274	6
GO:1905390	16275	6
GO:0071872	16276	6
GO:0071874	16277	6
GO:1903351	16278	6
GO:1905842	16279	6
GO:0071225	16280	6
GO:0072753	16281	6
GO:1904646	16282	6
GO:1904976	16283	6
GO:1905238	16284	6
GO:0071393	16285	6
GO:0071549	16287	6
GO:1904401	16288	6
GO:1990831	16289	6
GO:1902169	16290	6
GO:1905236	16291	6
GO:1904609	16292	6
GO:1990820	16296	6
GO:0072441	16297	6
GO:0072464	16298	6
GO:0072432	16299	6
GO:0072435	16300	6
GO:0072444	16301	6
GO:0097624	16305	6
GO:0015754	16306	6
GO:0015756	16308	6
GO:0015761	16310	6
GO:0015762	16311	6
GO:0015752	16314	6
GO:0015753	16315	6
GO:0098708	16316	6
GO:0140425	16317	6
GO:1903258	16318	6
GO:1990539	16319	6
GO:0006824	16320	6
GO:0015694	16321	6
GO:0070574	16326	6
GO:1903812	16334	6
GO:1902270	16335	6
GO:1905544	16337	6
GO:0110101	16338	6
GO:0090518	16339	6
GO:1904271	16340	6
GO:0090515	16342	6
GO:0098709	16343	6
GO:0006847	16344	6
GO:1902300	16346	6
GO:0015713	16347	6
GO:1990536	16349	6
GO:1902476	16354	6
GO:1904200	16356	6
GO:0006849	16357	6
GO:0098778	16358	6
GO:0051935	16359	6
GO:0015708	16360	6
GO:1902434	16361	6
GO:0071578	16362	6
GO:0098703	16363	6
GO:0098705	16364	6
GO:0098716	16365	6
GO:0098719	16366	6
GO:0140157	16367	6
GO:1990573	16368	6
GO:0034517	16375	6
GO:0061709	16377	6
GO:0061723	16378	6
GO:0061724	16379	6
GO:0062093	16380	6
GO:0098792	16381	6
GO:0009831	16383	6
GO:1905588	16384	6
GO:1902088	16385	6
GO:0045815	16388	6
GO:0140673	16390	6
GO:0140861	16391	6
GO:0032124	16395	6
GO:0032125	16396	6
GO:1905690	16398	6
GO:0000002	16399	6
GO:0000266	16400	6
GO:0030382	16403	6
GO:0097250	16405	6
GO:0140655	16406	6
GO:0060097	16409	6
GO:0016320	16412	6
GO:0048309	16414	6
GO:0061163	16415	6
GO:1905692	16418	6
GO:0048313	16420	6
GO:0090166	16422	6
GO:0010111	16423	6
GO:0019817	16424	6
GO:0032581	16425	6
GO:0045033	16426	6
GO:1905683	16427	6
GO:0000011	16428	6
GO:0033298	16429	6
GO:0060036	16430	6
GO:1990019	16434	6
GO:0009660	16437	6
GO:0009661	16438	6
GO:0009662	16439	6
GO:0009665	16440	6
GO:0071255	16447	6
GO:0071971	16448	6
GO:1902900	16449	6
GO:1905556	16450	6
GO:0140042	16451	6
GO:1905691	16452	6
GO:0044780	16453	6
GO:0016559	16459	6
GO:0140285	16461	6
GO:0140572	16462	6
GO:0034508	16467	6
GO:0036386	16469	6
GO:0070058	16471	6
GO:0090139	16474	6
GO:1900160	16475	6
GO:0000045	16476	6
GO:0036258	16477	6
GO:1903232	16480	6
GO:1905355	16481	6
GO:0090386	16482	6
GO:0030398	16484	6
GO:0031107	16485	6
GO:0032790	16486	6
GO:0035617	16487	6
GO:0062096	16488	6
GO:1902907	16489	6
GO:1904821	16490	6
GO:0030262	16491	6
GO:0098786	16493	6
GO:0010547	16494	6
GO:0030399	16495	6
GO:0034496	16496	6
GO:0120320	16498	6
GO:0032985	16501	6
GO:0035494	16505	6
GO:0044721	16506	6
GO:0097352	16508	6
GO:1903009	16509	6
GO:1903259	16510	6
GO:1904764	16511	6
GO:1904886	16512	6
GO:1905670	16514	6
GO:1990171	16515	6
GO:0043131	16516	6
GO:0090602	16517	6
GO:0032203	16523	6
GO:0031247	16529	6
GO:0001116	16531	6
GO:0006463	16534	6
GO:0006617	16535	6
GO:0007021	16536	6
GO:0007171	16537	6
GO:0007181	16538	6
GO:0007183	16539	6
GO:0010265	16542	6
GO:0010387	16544	6
GO:0031203	16548	6
GO:0033622	16550	6
GO:0035493	16552	6
GO:0036034	16553	6
GO:0036285	16554	6
GO:0036399	16555	6
GO:0038099	16556	6
GO:0044574	16559	6
GO:0044768	16560	6
GO:0048195	16562	6
GO:0048197	16563	6
GO:0048208	16564	6
GO:0048213	16565	6
GO:0048564	16567	6
GO:0051131	16568	6
GO:0051382	16571	6
GO:0062177	16572	6
GO:0070096	16576	6
GO:0070196	16577	6
GO:0070217	16578	6
GO:0070978	16580	6
GO:0071800	16582	6
GO:0072685	16583	6
GO:0072689	16584	6
GO:0090126	16585	6
GO:0097010	16587	6
GO:0097314	16588	6
GO:0110102	16590	6
GO:0110105	16591	6
GO:0120185	16592	6
GO:0120273	16593	6
GO:1902481	16595	6
GO:1902561	16596	6
GO:1902605	16597	6
GO:1903040	16598	6
GO:1903359	16599	6
GO:1904210	16600	6
GO:1904270	16601	6
GO:1904701	16602	6
GO:1904745	16603	6
GO:1904763	16604	6
GO:1904824	16605	6
GO:1904837	16606	6
GO:1904885	16607	6
GO:1904887	16608	6
GO:1905143	16610	6
GO:1905173	16611	6
GO:1905350	16612	6
GO:1905352	16613	6
GO:1905353	16614	6
GO:1905635	16615	6
GO:1905660	16616	6
GO:1905669	16617	6
GO:1990113	16618	6
GO:1990114	16619	6
GO:1990115	16620	6
GO:1990155	16621	6
GO:0070842	16622	6
GO:0140121	16623	6
GO:1902988	16624	6
GO:0043165	16627	6
GO:0097104	16628	6
GO:0097105	16629	6
GO:1903575	16630	6
GO:1905224	16631	6
GO:0098785	16633	6
GO:0043108	16634	6
GO:0032533	16643	6
GO:0045792	16644	6
GO:0060305	16646	6
GO:0045771	16647	6
GO:0045772	16648	6
GO:0031133	16650	6
GO:0036497	16652	6
GO:1903917	16654	6
GO:0009663	16658	6
GO:0007529	16662	6
GO:0010215	16665	6
GO:0021820	16666	6
GO:0061148	16667	6
GO:0001119	16670	6
GO:0110136	16674	6
GO:0045106	16675	6
GO:0045107	16676	6
GO:0045227	16677	6
GO:0045228	16678	6
GO:0035964	16679	6
GO:0048194	16680	6
GO:0070676	16682	6
GO:0090114	16683	6
GO:0001778	16686	6
GO:0060098	16690	6
GO:0097320	16691	6
GO:0009666	16692	6
GO:0009667	16693	6
GO:0061736	16695	6
GO:0045162	16698	6
GO:0045163	16699	6
GO:0070073	16700	6
GO:0030264	16702	6
GO:0071764	16703	6
GO:0071765	16704	6
GO:0090149	16705	6
GO:1990809	16707	6
GO:0061763	16708	6
GO:0097750	16709	6
GO:0097754	16710	6
GO:0120010	16711	6
GO:0120011	16712	6
GO:0030240	16714	6
GO:0051639	16716	6
GO:0051764	16717	6
GO:0071689	16719	6
GO:0071691	16720	6
GO:0090135	16721	6
GO:0060997	16723	6
GO:0070177	16725	6
GO:0002533	16726	6
GO:0036395	16727	6
GO:0061359	16728	6
GO:0032333	16732	6
GO:0061865	16735	6
GO:0100011	16736	6
GO:0039672	16739	6
GO:0039592	16740	6
GO:0039593	16741	6
GO:0039645	16742	6
GO:0039646	16743	6
GO:0046793	16745	6
GO:0046773	16746	6
GO:0046783	16747	6
GO:0039509	16748	6
GO:0039511	16749	6
GO:0039553	16750	6
GO:0039540	16751	6
GO:0039545	16752	6
GO:0039548	16753	6
GO:0039554	16754	6
GO:0039557	16755	6
GO:0039723	16756	6
GO:0039724	16757	6
GO:0046776	16758	6
GO:0039501	16759	6
GO:0039683	16760	6
GO:0039684	16761	6
GO:0040022	16762	6
GO:0042006	16763	6
GO:0042003	16764	6
GO:0042004	16765	6
GO:0007485	16766	6
GO:0007486	16767	6
GO:0060068	16768	6
GO:0075267	16770	6
GO:0120166	16772	6
GO:0075222	16773	6
GO:0016543	16774	6
GO:0016544	16775	6
