Term	Index	Ancestors
GO:0003092	16833	0 8 19 283 412 1634 2525 5204 10457
GO:0097018	16834	0 8 283 1634 5206 10459
GO:0030299	16835	0 8 17 283 399 1637 2439 5218 6573 10474 11667 11681 17415 22857
GO:0060752	16836	0 8 17 283 399 1637 2439 5218 6573 10474 11667 11681
GO:0001951	16837	0 8 17 283 399 1637 2439 5218 6573 10475 11668
GO:0001982	16838	0 8 19 283 412 1638 2504 5221 7087 10478 13665
GO:0001983	16839	0 8 19 283 412 1638 2504 5221 7086 10478 13664
GO:0003027	16840	0 8 283 1638 5221 10479
GO:0003028	16841	0 8 283 1638 5221 10479
GO:0003040	16842	0 8 283 1638 5221 10481
GO:0003041	16843	0 8 283 1638 5221 10481
GO:0003068	16844	0 8 19 283 412 1638 2504 5221 7083 10487 13657
GO:0007608	16845	0 8 283 1638 5224 10488
GO:0050909	16846	0 8 283 1638 5224 10488
GO:0050977	16847	0 8 283 1638 5224 10488 10496
GO:0019231	16848	0 8 283 1638 5224 10489
GO:0019232	16849	0 8 283 1638 5224 10489
GO:0051355	16850	0 8 283 1638 5224 10489
GO:0019234	16851	0 8 283 1638 5224 10490
GO:0019235	16852	0 8 283 1638 5224 10490
GO:0050955	16853	0 8 283 1638 5224 10491
GO:0050956	16854	0 8 283 1638 5224 10492
GO:0050978	16855	0 8 283 1638 5224 10492 10496
GO:0007601	16856	0 8 283 1638 5224 10493
GO:0007605	16857	0 8 283 1638 5224 10494
GO:0050975	16858	0 8 283 1638 5224 10494
GO:0050979	16859	0 8 283 1638 5224 10494 10496
GO:0071063	16860	0 8 283 1638 5224 10494
GO:0098510	16861	0 8 283 1638 5224 10498
GO:0098511	16862	0 8 283 1638 5224 10498
GO:0050887	16863	0 8 283 1638 5226 10500
GO:0050888	16864	0 8 283 1638 5226 10500
GO:0050889	16865	0 8 283 1638 5226 10500
GO:0050894	16866	0 8 283 1638 5226 10500
GO:0001991	16867	0 8 19 283 412 1639 2504 5234 7083 10507 13657
GO:0002016	16868	0 8 19 283 412 1639 2504 5234 7083 10507 13657
GO:0003086	16869	0 8 19 283 412 1639 2504 5234 7083 10507 13657
GO:0001701	16870	0 8 9 285 351 1645 5240 10512
GO:0035200	16871	0 8 286 1648 5246 5248 10515 10520
GO:0035224	16872	0 8 286 1648 5246 5248 10515 10518
GO:0048100	16873	0 8 286 1648 5246 5248 10515 10519
GO:0007473	16874	0 8 286 1648 5246 5250 10516 10519
GO:0007479	16875	0 8 286 1648 5246 5250 10516 10520
GO:0048190	16876	0 8 286 1648 5246 5249 10517 10519
GO:0007387	16877	0 8 286 1648 5248 10524
GO:0007388	16878	0 8 286 1648 5248 10524
GO:0060772	16879	0 8 286 1648 5252 10539
GO:0060773	16880	0 8 286 1648 5252 10539
GO:0090643	16881	0 8 286 1648 5252 10539
GO:0003138	16882	0 8 286 1648 5254 10545
GO:0003139	16883	0 8 286 1648 5254 10545
GO:0007433	16884	0 8 9 286 350 1648 1974 5256 10548
GO:0007434	16885	0 8 9 286 350 1648 1974 5256 10548
GO:0036011	16886	0 8 286 1648 5265 10554
GO:0039004	16887	0 8 286 1648 1649 1659 5250 5284 5307 5310 10567 10569 10588
GO:0039010	16888	0 8 286 1648 1649 1659 5250 5284 5307 5310 10567 10570 10588
GO:0061281	16889	0 8 286 1649 1659 5284 5308 10568 10571
GO:0061283	16890	0 8 286 1649 1659 5284 5308 10568 10570
GO:0061284	16891	0 8 286 1649 1659 5284 5308 10568 10569
GO:0072297	16892	0 8 286 1649 1659 5284 5312 10569 10574
GO:0072295	16893	0 8 286 1649 1659 5284 5312 10570 10574
GO:0072294	16894	0 8 286 1649 1659 5284 5312 10571 10574
GO:0072296	16895	0 8 286 1649 1659 5284 5312 10572 10574
GO:0007354	16896	0 8 286 1650 1652 5285 5291 10576
GO:0008358	16897	0 8 286 1650 1652 5285 5291 10576
GO:0003140	16898	0 8 286 1651 5295 10582
GO:0035469	16899	0 8 286 1651 5295 10582
GO:0035545	16900	0 8 286 1651 5295 10582
GO:0061371	16901	0 8 286 1651 5295 10582
GO:0061966	16902	0 8 286 1651 5295 10582
GO:0071907	16903	0 8 286 1651 5295 10582
GO:0071910	16904	0 8 286 1651 5295 10582
GO:1990708	16905	0 8 283 289 1638 1671 5226 5332 10594
GO:0046959	16906	0 8 283 289 1638 1671 5226 5332 10596
GO:0046960	16907	0 8 283 289 1638 1671 5226 5332 10596
GO:0097270	16908	0 8 283 289 1638 1671 5226 5332 10596
GO:0098596	16909	0 8 283 289 1638 1671 5226 5332 10598
GO:0001886	16910	0 9 340 1774 5412 10628
GO:0003381	16911	0 9 340 1774 5412 10628
GO:0008594	16912	0 9 340 1774 5412 10633
GO:0035678	16913	0 9 340 1774 5412 10633
GO:0048940	16914	0 9 340 1774 5412 10635
GO:0048942	16915	0 9 340 1774 5412 10635
GO:0003414	16916	0 9 340 1774 5412 10638
GO:0048105	16917	0 9 340 1784 5425 10648
GO:0048106	16918	0 9 340 1784 5425 10648
GO:0061238	16919	0 9 340 1784 5425 10649
GO:0072280	16920	0 9 340 1784 5425 10649
GO:0035128	16921	0 9 340 1787 1807 5439 5511 10652 10699
GO:0035129	16922	0 9 340 1787 1807 5439 5511 10652 10700
GO:0035133	16923	0 9 340 1787 1807 5439 5510 10655 10697 16949
GO:0035134	16924	0 9 340 1787 1807 5439 5510 10655 10697 16948
GO:0035135	16925	0 9 340 1787 1807 5439 5510 10655 10697 16950
GO:0007453	16926	0 9 340 1787 1788 1808 1820 5446 5521 5576 10657
GO:0007454	16927	0 9 340 1787 1788 1808 1820 5446 5521 5576 10657
GO:0007455	16928	0 9 340 1787 1788 1808 1820 5446 5521 5576 10657
GO:0007470	16929	0 9 340 1787 1788 1808 1820 5446 5521 5576 10657
GO:0007472	16930	0 9 340 1787 1788 1808 1820 5446 5521 5576 10657
GO:0007478	16931	0 9 340 1787 1788 1808 1820 5446 5521 5576 10657
GO:0007481	16932	0 9 340 1787 1788 1808 1820 5446 5521 5576 10657
GO:0007483	16933	0 9 340 1787 1788 1808 1820 5446 5521 5576 10657
GO:0048597	16934	0 9 340 1787 1788 5446 5486 10658 10693
GO:0007437	16935	0 9 340 1788 5467 10662
GO:0048596	16936	0 9 340 1788 1819 5471 5486 10671 10693
GO:0048701	16937	0 9 340 1788 1819 5471 5473 10674
GO:0060272	16938	0 9 340 1788 1819 5471 5473 10674
GO:0061972	16939	0 9 340 1788 5477 10679
GO:0061974	16940	0 9 340 1788 5477 10679
GO:0003429	16941	0 9 340 1774 1788 1820 5412 5481 10638 10683 16916
GO:0072115	16942	0 9 340 1788 5482 10688
GO:0061556	16943	0 9 340 1788 1820 5484 10689
GO:1904836	16944	0 9 340 1788 1820 5484 10689
GO:0001745	16945	0 9 340 1788 5486 10693
GO:0001746	16946	0 9 340 1788 5486 10693
GO:0048593	16947	0 9 340 1788 5486 10693
GO:0035142	16948	0 9 340 1807 5510 10697
GO:0035143	16949	0 9 340 1807 5510 10697
GO:0035144	16950	0 9 340 1807 5510 10697
GO:0035115	16951	0 9 340 1807 1819 5511 5512 10698 10699
GO:0035116	16952	0 9 340 1807 1819 5511 5512 10698 10700
GO:0035123	16953	0 9 340 1807 1819 5510 5512 10697 10703 16948
GO:0035124	16954	0 9 340 1807 1819 5510 5512 10697 10703 16949
GO:0035125	16955	0 9 340 1807 1819 5510 5512 10697 10703 16950
GO:0035909	16956	0 9 340 1808 5516 10706
GO:0060982	16957	0 9 340 1808 5516 10706 10708
GO:0061156	16958	0 9 340 1808 5516 10706
GO:0061441	16959	0 9 340 1808 5516 10706
GO:0061626	16960	0 9 340 1808 5516 10706
GO:0097070	16961	0 9 340 1808 5516 10706
GO:0003169	16962	0 9 340 1808 5516 10707 10708
GO:0060577	16963	0 9 340 1808 5516 10707
GO:0060578	16964	0 9 340 1808 5516 10707
GO:0061116	16965	0 9 340 1808 5516 10707
GO:0061155	16966	0 9 340 1808 1820 5521 5576 10712 10739
GO:0072554	16967	0 9 340 1808 1820 5521 5576 10712 10739
GO:0097498	16968	0 9 340 1808 1820 5521 5576 10712 10739
GO:0072078	16969	0 9 340 1808 1820 5521 5576 10713 10749
GO:0072282	16970	0 9 340 1808 1820 5521 5576 10713 10714 10749 16969
GO:0039023	16971	0 9 340 1808 1820 5521 5576 10715
GO:0072180	16972	0 9 340 1808 1820 5521 5576 10713 10715 10749 16969 22690
GO:0010004	16973	0 9 340 1819 5531 10720
GO:0061386	16974	0 9 340 1820 5576 10738
GO:0090504	16975	0 9 340 1820 5576 10738
GO:0060660	16976	0 9 340 1820 5576 10742
GO:0060028	16977	0 9 340 1820 5576 10743
GO:0060029	16978	0 9 340 1820 5576 10743
GO:0003304	16979	0 9 340 1820 5576 10744
GO:0060572	16980	0 9 340 1820 5576 10744
GO:0060448	16981	0 9 340 1820 5576 10745
GO:0060598	16982	0 9 340 1820 5576 10745
GO:0060666	16983	0 9 340 1820 5576 10745
GO:0060678	16984	0 9 340 1820 5576 10745
GO:0060490	16985	0 9 340 1820 5576 10746
GO:0060599	16986	0 9 340 1820 5576 10746
GO:0060680	16987	0 9 340 1820 5576 10746
GO:0061243	16988	0 9 340 1820 5576 10748
GO:0072283	16989	0 9 340 1820 5576 10748
GO:0055009	16990	0 9 340 1820 5579 10757
GO:0055010	16991	0 9 340 1820 5579 10757
GO:1905316	16992	0 9 340 1820 5582 10761
GO:1905317	16993	0 9 340 1820 5582 10761
GO:0061221	16994	0 9 340 1820 5582 10762
GO:0072133	16995	0 9 340 1820 5582 10762
GO:0072134	16996	0 9 340 1820 5582 10762
GO:0003225	16997	0 9 340 1820 1838 5579 5591 10757 10767 16991 22698
GO:0003227	16998	0 9 340 1820 1838 5579 5591 10757 10767 16991 22699
GO:0010102	16999	0 9 340 1848 1855 5606 5611 10770
GO:0021601	17000	0 9 343 1868 5620 10778
GO:0021606	17001	0 9 343 1868 5620 10778
GO:0021613	17002	0 9 343 1868 5620 10778
GO:0021614	17003	0 9 343 1868 5620 10778
GO:0021619	17004	0 9 343 1868 5620 10778
GO:0021625	17005	0 9 343 1868 5620 10778
GO:0021630	17006	0 9 343 1868 5620 10778
GO:0021632	17007	0 9 343 1868 5620 10778
GO:0021635	17008	0 9 343 1868 5620 10778
GO:0021640	17009	0 9 343 1868 5620 10778
GO:0021643	17010	0 9 343 1868 5620 10778
GO:0021647	17011	0 9 343 1868 5620 10778
GO:0061558	17012	0 9 343 1868 5630 10781
GO:0072121	17013	0 9 343 1868 5630 10783
GO:0055004	17014	0 4 9 101 122 350 1067 1190 1933 4223 4796 4800 4816 5701 10108 10125 10801 16479
GO:0055005	17015	0 4 9 101 122 350 1067 1190 1933 4223 4796 4800 4816 5701 10108 10125 10801 16479
GO:0001841	17016	0 9 350 1964 5734 10812
GO:0003144	17017	0 9 350 1964 5734 10812
GO:0014020	17018	0 9 350 1964 5734 10812
GO:0014021	17019	0 9 350 1964 5734 10812
GO:0072079	17020	0 9 350 1964 5734 10812
GO:0072289	17021	0 9 350 1964 5734 10812 10815 17020
GO:0072181	17022	0 9 340 350 1808 1820 1964 5521 5576 5734 10713 10715 10749 10812 10816 16969 16972 17020 22690 22705
GO:0035907	17023	0 9 351 2007 5782 10825
GO:0035908	17024	0 9 351 2007 5782 10825
GO:0060887	17025	0 9 351 2026 5805 5814 10840
GO:0090058	17026	0 9 351 2026 5806 10842
GO:0090059	17027	0 9 351 2026 5806 10842
GO:0061147	17028	0 9 351 2026 5814 10848
GO:0072011	17029	0 9 351 2026 5814 10848 10855 17033 22708
GO:0060481	17030	0 9 351 2026 5814 10852
GO:0061143	17031	0 9 351 2026 5814 10852
GO:0061144	17032	0 9 351 2026 5814 10852
GO:0072009	17033	0 9 351 2026 5814 10855
GO:0072087	17034	0 9 351 2026 5814 10855
GO:0072163	17035	0 9 351 2026 5814 10855
GO:0072207	17036	0 9 351 2026 5814 10855
GO:0060483	17037	0 9 351 2026 5815 10860
GO:0061219	17038	0 9 351 2026 5815 10862
GO:0072075	17039	0 9 351 2026 5815 10862
GO:0072076	17040	0 9 351 2026 5815 10862
GO:0002074	17041	0 9 351 2026 2102 2135 5816 5875 10863 10953
GO:0003350	17042	0 9 351 2026 5816 10864
GO:0048738	17043	0 9 351 2026 5816 10864
GO:0061145	17044	0 9 351 2026 5816 10865
GO:0072191	17045	0 9 351 2026 5816 10865
GO:0072194	17046	0 9 351 2026 5816 10865
GO:0060611	17047	0 9 351 2026 5818 10871
GO:0060613	17048	0 9 351 2026 5818 10871
GO:0061247	17049	0 9 351 2026 5818 10873
GO:0072223	17050	0 9 351 2026 5818 10873
GO:0061285	17051	0 9 351 2026 5818 10874
GO:0072213	17052	0 9 351 2026 5818 10874
GO:0048890	17053	0 9 351 2026 2102 5819 10876
GO:0061551	17054	0 9 351 2026 2102 5819 10876
GO:1903375	17055	0 9 351 2026 2102 5819 10876
GO:0048909	17056	0 9 351 2047 5835 10891
GO:0048918	17057	0 9 351 2047 5835 10891
GO:0060482	17058	0 9 351 2083 2102 5846 10902
GO:0048611	17059	0 9 351 2083 2102 5850 5881 10905
GO:0039020	17060	0 9 351 2026 2083 5814 5854 10855 10913 17033
GO:0072014	17061	0 9 351 2026 2083 5814 5854 10855 10913 17033
GO:0072017	17062	0 9 351 2026 2083 5814 5854 10855 10913 17033
GO:0072019	17063	0 9 351 2026 2083 5814 5854 10855 10913 17033
GO:0072020	17064	0 9 351 2026 2083 5814 5854 10855 10913 17033
GO:0072021	17065	0 9 351 2026 2083 5814 5854 10855 10913 17033
GO:0072023	17066	0 9 351 2026 2083 5814 5854 10855 10913 17033
GO:0072025	17067	0 9 351 2026 2083 5814 5854 10855 10913 17033
GO:0072027	17068	0 9 351 2026 2083 5814 5854 10855 10913 17033
GO:0072070	17069	0 9 351 2026 2083 5814 5854 10855 10913 17033
GO:0061272	17070	0 9 351 2026 2083 5814 5854 5861 10855 10913 10923 17033 17035 17068 22707
GO:0061274	17071	0 9 351 2026 2083 5814 5854 5861 10855 10913 10923 17033 17035 17062 22707
GO:0061275	17072	0 9 351 2026 2083 5814 5854 5861 10855 10913 10923 17033 17035 17061 22707
GO:0072218	17073	0 9 351 2026 2083 5814 5854 5862 10855 10913 10927 17033 17036 17065 22712
GO:0072221	17074	0 9 351 2026 2083 5814 5854 5862 10855 10913 10927 17033 17036 17067 22712
GO:0072229	17075	0 9 351 2026 2083 5814 5854 5862 10855 10913 10927 17033 17036 17063 22712
GO:0072230	17076	0 9 351 2026 2083 5814 5854 5862 10855 10913 10927 17033 17036 17064 22712
GO:0072233	17077	0 9 351 2026 2083 5814 5854 5862 10855 10913 10927 17033 17036 17066 22712
GO:0072235	17078	0 9 351 2026 2083 5814 5854 5862 10855 10913 10927 17033 17036 17062 22712
GO:0072236	17079	0 9 351 2026 2083 5814 5854 5862 10855 10913 10927 17033 17036 17069 22712
GO:0072237	17080	0 9 351 2026 2083 5814 5854 5862 10855 10913 10927 17033 17036 17061 22712
GO:0072286	17081	0 9 351 2026 2083 5814 5854 5862 10855 10913 10927 17033 17036 17068 22712
GO:0008363	17082	0 9 351 2095 5867 10932
GO:0008364	17083	0 9 351 2095 5867 10932
GO:0072298	17084	0 9 19 351 410 2102 2485 5868 6877 10933 13273
GO:0043010	17085	0 9 351 2102 5872 10936
GO:0048749	17086	0 9 351 2102 5872 10936
GO:0055034	17087	0 9 351 2102 5872 10936
GO:0048725	17088	0 9 351 2102 5872 10939
GO:0048901	17089	0 9 351 2102 5872 10944
GO:0048919	17090	0 9 351 2102 5872 10944
GO:0007524	17091	0 9 351 2102 2135 5875 10950
GO:0002075	17092	0 9 351 2102 2135 5875 10953
GO:0060539	17093	0 9 351 2102 2135 5875 10953
GO:0060216	17094	0 9 351 2102 5880 10956
GO:0060215	17095	0 9 351 2102 5880 5881 10956 10966
GO:0035167	17096	0 9 351 2102 5880 5882 10956 10973
GO:1903699	17097	0 9 351 2102 5884 10987
GO:0061976	17098	0 9 351 2102 5886 10999
GO:0061977	17099	0 9 351 2102 5886 10999
GO:0072498	17100	0 9 351 2108 5896 11004
GO:0061440	17101	0 9 351 2108 5898 11008
GO:0048881	17102	0 9 351 2108 5914 11010
GO:0048898	17103	0 9 351 2108 5914 11010
GO:0048915	17104	0 9 351 2108 5914 11010
GO:0048926	17105	0 9 351 2108 5914 11010
GO:0033335	17106	0 9 351 2109 5922 11013
GO:0033336	17107	0 9 351 2109 5922 11013
GO:0033337	17108	0 9 351 2109 5922 11013
GO:0001403	17109	0 10 357 2192 5987 11035
GO:0045311	17110	0 10 357 2192 5987 11035
GO:0070655	17111	0 9 10 351 358 2026 2079 2197 5814 5994 11037
GO:0060447	17112	0 10 358 2201 5998 11042
GO:0060449	17113	0 10 358 2201 5998 11042
GO:0060667	17114	0 10 358 2201 5998 11042
GO:0060681	17115	0 10 358 2201 5998 11042
GO:0060751	17116	0 10 358 2201 5998 11042
GO:0021792	17117	0 11 363 2211 6018 11051
GO:0036516	17118	0 11 363 2211 6018 11051
GO:0036517	17119	0 11 363 2211 6018 11051
GO:0021793	17120	0 11 363 2211 6019 11057
GO:0036518	17121	0 11 363 2211 6019 11057
GO:0036519	17122	0 11 363 2211 6019 11057
GO:0044477	17123	0 13 370 2220 6030 11061
GO:0044478	17124	0 13 370 2220 6030 6034 11061 11062
GO:0044544	17125	0 13 370 2220 6034 11065
GO:0044485	17126	0 13 19 370 412 2220 2520 6034 7137 11066
GO:0044551	17127	0 13 370 2220 6036 11068
GO:0044515	17128	0 13 370 2220 6038 11070
GO:0044514	17129	0 13 370 2220 6038 11071
GO:0044520	17130	0 13 370 2220 6038 11072
GO:0044473	17131	0 13 370 2220 6043 11075
GO:0044493	17132	0 13 370 2220 6043 11076
GO:0044494	17133	0 13 370 2220 6043 11076
GO:0044562	17134	0 13 370 2220 6043 11077
GO:0044734	17135	0 13 370 2220 6043 11078
GO:0044735	17136	0 13 370 2220 6043 11078
GO:0044637	17137	0 13 370 2220 6045 11081
GO:0044638	17138	0 13 370 2220 6045 11081
GO:0044640	17139	0 13 370 2220 6045 11082
GO:0044641	17140	0 13 370 2220 6045 11082
GO:0044643	17141	0 13 370 2220 6045 11083
GO:0044644	17142	0 13 370 2220 6045 11083
GO:0033637	17143	0 13 370 372 2223 2243 6054 11088
GO:0033638	17144	0 13 370 372 2223 2243 6054 11088
GO:0036522	17145	0 13 19 370 372 410 2223 2243 2475 2482 2486 6055 6685 6772 11094 12252 12776 18770 19589
GO:0044072	17146	0 13 19 370 372 410 2223 2243 2482 2486 6055 6772 6932 11096 12747 13445 19503
GO:0044074	17147	0 13 19 370 372 410 2223 2243 2472 2482 2486 6055 6648 6649 6653 6656 6657 6660 6772 11097 11934 11937 11938 11949 11951 11957 11992 12042 12065 17794 17795 17824 17927 17930 17948 18304 18357 23143 23368
GO:0044076	17148	0 13 19 370 372 410 2223 2243 2481 2486 6055 6741 6930 11098 12388 13420 19042 20258 24363
GO:0044078	17149	0 13 19 370 372 410 2223 2243 2475 2481 2486 6055 6681 6741 6744 6930 6938 11099 12388 12476 13418 19192 20251
GO:0044079	17150	0 13 370 372 2223 2243 6055 11100
GO:0044759	17151	0 13 19 370 372 410 2223 2243 2473 2482 2486 6055 6665 6670 6772 6914 11100 12180 12200 12740
GO:0044760	17152	0 13 19 370 372 410 2223 2243 2473 2486 6055 6670 6914 11100 12200 18675
GO:1990216	17153	0 13 370 372 2223 2243 6055 11102
GO:1990215	17154	0 13 370 372 2223 2243 6055 11103
GO:0052041	17155	0 13 370 372 2223 2243 6055 11104
GO:0052003	17156	0 13 16 19 370 372 373 384 385 410 2223 2229 2243 2254 2255 2322 2473 2482 2483 2486 6055 6058 6069 6128 6663 6665 6772 6774 6804 6805 6808 6914 11105 11119 11123 11155 11215 12114 12162 12740 12807 12811 12812 13098 13123 19613
GO:0052074	17157	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2473 2481 2483 2486 6055 6058 6128 6663 6664 6741 6743 6804 6805 6808 6914 11105 11120 12113 12162 12375 12435 12438 12439 13098 13123 19136
GO:0052391	17158	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2473 2481 2483 2486 6055 6058 6128 6663 6743 6808 6914 11106 11120 12152 12438 13123 18611
GO:0075044	17159	0 13 370 372 2223 2243 6055 11107
GO:0140321	17160	0 13 370 372 2223 2243 6055 11107
GO:0044846	17161	0 13 370 372 2223 2243 6057 11112
GO:1990210	17162	0 13 370 372 2223 2243 6057 11112 11116
GO:1990212	17163	0 13 370 372 2223 2243 6057 11113 11116
GO:1990211	17164	0 13 370 372 2223 2243 6057 11114 11116
GO:1990213	17165	0 13 370 372 2223 2243 6057 11115 11116
GO:1990223	17166	0 13 370 372 2223 2243 6057 11116
GO:1990218	17167	0 13 370 372 2223 2243 6057 11117
GO:0034054	17168	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2482 2483 2486 6055 6058 6128 6772 6774 6808 6915 11104 11118 11119 11215 12754 12811 13123 13327 17155 19547
GO:0052005	17169	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2482 2483 6058 6128 6774 6808 11119 11124 11215 12811 13123
GO:0052036	17170	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2482 2483 6058 6128 6774 6808 11119 11121 11215 12811 13123
GO:0052170	17171	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2482 2483 6058 6128 6774 6808 11119 11215 11216 12811 13123 17248 22782 22784
GO:0140590	17172	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2482 2483 6058 6062 6128 6774 6808 11119 11133 11215 12811 13123
GO:0052035	17173	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2481 2483 6058 6128 6743 6808 11120 11121 12438 13123
GO:0052063	17174	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2481 2483 6058 6128 6743 6808 11120 11216 12438 13123 17248 22783
GO:0052075	17175	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2481 2483 6058 6128 6743 6808 11120 11216 12438 13123 17248 22783
GO:0052102	17176	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2481 2483 6058 6128 6743 6808 11120 12438 13123
GO:0052104	17177	0 13 16 19 370 372 373 384 385 410 2223 2243 2254 2255 2322 2481 2483 6058 6128 6743 6808 11120 11216 12438 13123 17248 22781 22783 26188
GO:0052072	17178	0 13 16 19 370 372 373 384 385 410 2223 2229 2243 2254 2255 2322 2473 2481 2483 2486 6055 6058 6069 6128 6663 6664 6741 6743 6804 6805 6808 6914 11105 11120 11123 11154 12113 12162 12375 12435 12438 12439 13098 13123 17157 19136
GO:0052053	17179	0 13 370 372 2223 2243 6059 11126
GO:0033656	17180	0 13 370 372 2223 2243 6061 11129
GO:0033659	17181	0 13 370 372 2223 2243 6061 11129
GO:0044066	17182	0 13 370 372 2223 2243 6061 11129
GO:0044067	17183	0 13 370 372 2223 2243 6061 11129
GO:0052008	17184	0 13 370 372 2223 2243 6061 11129
GO:0052020	17185	0 13 370 372 2223 2243 6061 11129
GO:0052025	17186	0 13 370 372 2223 2243 6061 11129
GO:0052039	17187	0 13 370 372 2223 2243 6061 11129
GO:0052112	17188	0 13 370 372 2223 2243 6061 11130
GO:0140404	17189	0 13 16 370 372 373 384 385 2223 2243 2254 2255 2322 6062 6128 11133 11216 17248 22782
GO:0044516	17190	0 13 19 370 413 2225 2548 2549 6065 6066 11141 11143
GO:0044518	17191	0 13 19 370 413 2225 2548 2549 6065 6066 11141 11144
GO:0035917	17192	0 13 370 2225 6067 11145
GO:0044360	17193	0 13 370 2225 6067 11146
GO:0044738	17194	0 13 370 2225 6067 11148
GO:0044739	17195	0 13 370 2225 6067 11148
GO:0043964	17196	0 13 370 372 2223 2229 2243 6055 6069 11150 11154
GO:0043965	17197	0 13 370 372 2223 2229 2243 6055 6069 11150 11155
GO:0044083	17198	0 13 19 370 372 410 2223 2229 2243 2473 2483 2486 6055 6069 6663 6914 11153 12152 18612 23969 26824
GO:0075110	17199	0 13 370 372 2223 2229 2243 6055 6069 11154 11156
GO:0075131	17200	0 13 370 372 2223 2229 2243 6055 6069 11154 11157
GO:0075134	17201	0 13 370 372 2223 2229 2243 6055 6069 11154 11158
GO:0075209	17202	0 13 19 370 372 410 2223 2229 2243 2473 2481 2483 2486 6055 6069 6663 6664 6741 6743 6914 11154 11159 12113 12152 12375 18610
GO:0039514	17203	0 13 370 372 2223 2229 2243 6055 6069 11155
GO:0039527	17204	0 13 370 372 2223 2229 2243 6055 6069 11155
GO:0075111	17205	0 13 370 372 2223 2229 2243 6055 6069 11155 11156
GO:0075132	17206	0 13 370 372 2223 2229 2243 6055 6069 11155 11157
GO:0075135	17207	0 13 370 372 2223 2229 2243 6055 6069 11155 11158
GO:0075210	17208	0 13 19 370 372 410 2223 2229 2243 2473 2482 2483 2486 6055 6069 6663 6665 6772 6774 6914 11155 11159 12114 12152 12740 18610
GO:0085034	17209	0 13 19 370 372 410 2223 2229 2243 2473 2482 2483 2486 6055 6069 6663 6665 6772 6774 6914 11155 12114 12152 12740 18565 18608 23928
GO:0075112	17210	0 13 370 372 2223 2229 2243 6055 6069 11156
GO:0061765	17211	0 13 19 370 372 410 2223 2229 2243 2473 2483 2486 6055 6069 6663 6914 11160 12152 18608
GO:0085033	17212	0 13 19 370 372 410 2223 2229 2243 2473 2481 2483 2486 6055 6069 6663 6664 6741 6743 6914 11160 12113 12152 12375 18512 18608 23863
GO:0044619	17213	0 13 19 370 410 2231 2481 2487 6072 6746 6969 11162 12646 13564 19360 20428 24555 25258 27240
GO:0019836	17214	0 13 372 2243 6093 11179
GO:0044696	17215	0 13 372 2243 6093 11180
GO:0035756	17216	0 13 372 2243 6095 11184
GO:0106259	17217	0 13 372 2243 6095 11184
GO:0035635	17218	0 13 372 2243 6095 11185
GO:0046718	17219	0 13 372 2243 6095 11185
GO:0085017	17220	0 13 372 2243 6095 11185
GO:0120326	17221	0 13 372 2243 6095 11185
GO:0140717	17222	0 13 372 2243 6095 11185
GO:0019062	17223	0 13 372 2243 6097 11187
GO:0020035	17224	0 13 372 2243 6097 11187
GO:0044651	17225	0 13 372 2243 6097 11187
GO:0044652	17226	0 13 372 2243 6097 11187
GO:0075004	17227	0 13 372 2243 6097 11187
GO:0075002	17228	0 13 372 2243 6097 11189
GO:0075003	17229	0 13 372 2243 6097 11189
GO:0075069	17230	0 13 372 2243 6097 11189
GO:0075070	17231	0 13 372 2243 6097 11189
GO:0075196	17232	0 13 372 2243 6097 11189
GO:0044053	17233	0 4 13 17 113 372 396 399 1127 2243 2439 2440 4523 6098 6573 6574 6579 11190
GO:0043921	17234	0 13 372 2244 6101 11196 11198 17235
GO:0044793	17235	0 13 372 2244 6101 11198
GO:0044794	17236	0 13 372 2244 6101 11198
GO:0044827	17237	0 13 372 2244 6101 11198
GO:0044868	17238	0 13 372 2244 6101 11198
GO:0044870	17239	0 13 372 2244 6101 11198
GO:0052187	17240	0 13 372 2244 6101 11200
GO:0052494	17241	0 13 372 2244 6101 11200
GO:0052403	17242	0 13 372 2244 6101 11201
GO:1990969	17243	0 13 372 2244 6101 11196 11198 11201 17234 17235
GO:0052519	17244	0 13 372 2244 6101 11203
GO:0097616	17245	0 13 372 2244 6101 11205
GO:0052067	17246	0 13 16 372 373 384 385 2243 2254 2255 2322 6128 11215
GO:0042783	17247	0 13 16 372 373 384 385 2243 2254 2255 2322 6128 11216
GO:0052553	17248	0 13 16 372 373 384 385 2243 2254 2255 2322 6128 11216
GO:0003038	17249	0 16 383 386 393 2288 2337 2402 6175 6279 6280 11235
GO:0003039	17250	0 16 383 386 393 2288 2337 2402 6175 6279 6280 11235
